,s_uri,subject,generation
0,Q956021,Wendie Malick," Wendie Malick is an American actress, known for her roles in television and film. She was born on December 18, 1950, in Milwaukee, Wisconsin. Malick began her career in the entertainment industry in the late 1970s, making her film debut in 1978's ""Coming Home"" alongside Jane Fonda and Bruce Davidson.

Throughout the 1980s and 1990s, Malick appeared in a variety of films and television shows, including ""Just One of the Guys,"" ""The Graduate,"" ""Picket Fences,"" and ""Dream On."" In the late 1990s, she gained widespread recognition for her portrayal of Jill Chambers on the hit television show ""The Odd Couple,"" for which she received two Emmy nominations.

In addition to her work on television, Malick has also appeared in films such as ""The Forty-Year-Old Virgin,"" ""The Hangover,"" and ""The Campaign."" She has also lent her voice to several animated films and television shows, including ""The Simpsons"" and ""Family Guy.""

Outside of her acting career, Malick is also a talented writer and has penned several articles and essays for various publications. She is married to writer and director Stuart Acher, and the two live in Los Angeles, California."
1,Q232990,Deborah Ann Woll," Deborah Ann Woll is an American actress, born on December 7, 1978, in San Diego, California. She began her acting career at a young age, making her film debut in 1995's ""Johnny Holm"" and her television debut in 1996's ""ER.""

Woll's breakout role came in 2004 when she was cast as the vampire Jessica in the television series ""True Blood."" Her performance was praised by critics and audiences alike, and she went on to appear in all seven seasons of the show.

In addition to her work on ""True Blood,"" Woll has also appeared in a number of other television shows and films, including ""Dexter,"" ""The Walking Dead,"" ""Girls,"" and ""The Perks of Being a Wallflower."" She has also lent her voice to several animated films and television shows, including ""The Simpsons"" and ""Family Guy.""

Woll has been recognized for her talents with several awards and nominations, including a Saturn Award for Best Supporting Actress on ""True Blood"" and a Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Drama Series for her work on ""Dexter.""

Outside of her acting career, Woll is also known for her advocacy work for various social and political causes. She has been involved with organizations such as Planned Parenthood and the Human Rights Campaign, and has used her platform to raise awareness about issues such as reproductive rights and LGBTQ+ rights.

Overall, Deborah Ann Woll is a talented actress and dedicated advocate for social and political causes. With a successful career and a commitment to making a positive impact in the world, she is an inspiration to many."
2,Q35851,Bill Hicks," Bill Hicks was an American comedian, actor, and writer who was born on December 16, 1949, in Vallejo, California. He rose to fame in the 1980s and 1990s as a stand-up comedian, known for his sarcastic wit, dark humor, and observational comedy.

Hicks began his career in comedy by performing at small clubs and coffeehouses in Texas, where he honed his skills and developed his unique style. He gained a following and eventually landed a spot on the Tonight Show with Johnny Carson in 1979.

Hicks' comedy was often political and socially commentary, touching on topics such as religion, government, and consumerism. He was also a vocal critic of the war in Vietnam and the influence of corporate America on politics and culture.

In addition to his stand-up comedy, Hicks also appeared in several films and television shows, including Delta House on the TV show ""Animal House"" and the film ""Eraser."" He also wrote for the TV show ""Saturday Night Live"" and the film ""Harlem Nights.""

Hicks' career was cut short by his untimely death on February 16, 1994, at the age of 48. He died of pancreatic cancer, which he had kept private. Despite his short career, Hicks' impact on comedy and culture was significant, and he remains a beloved and influential figure in the world of comedy."
3,Q152377,Marco Reus," Marco Reus is a German professional footballer who was born on January 15, 1981, in Leverkusen, North Rhine-Westphalia, Germany. He began his football career at a young age, playing for local youth teams before joining the first team at Bayer Leverkusen in 1999.

Reus quickly established himself as a talented midfielder, and in 2002, he made his professional debut for Leverkusen in the Bundesliga. Over the next few seasons, he became a regular starter for the club and was even named the team's Player of the Year in 2004.

In 2005, Reus moved to Borussia Mönchengladbach, where he continued to establish himself as one of the top midfielders in the Bundesliga. He helped the club achieve a historic treble in 2008, which included winning the Bundesliga, DFB-Pokal, and UEFA Cup.

Reus's impressive performances caught the attention of several top European clubs, and in 2012, he signed for Borussia Dortmund. With Dortmund, Reus won several domestic and international tournaments, including the Champions League, Bundesliga, DFB-Pokal, and Super Cup.

Throughout his career, Reus has earned numerous accolades for his outstanding performances, including being named the German Footballer of the Year three times. He has also been named in the Bundesliga Team of the Season on several occasions.

Despite being in the twilight of his career, Reus continues to be an influential player for Dortmund and the German national team. He is known for his technical skills, work rate, and ability to create scoring opportunities for his teammates.

Off the field, Reus is a dedicated family man and is known for his charitable work, particularly in supporting children's football programs."
4,Q162753,Sophie Marceau," Sophie Marceau was born on November 5, 1960 in Paris, France. She is a French actress, director, and writer. Marceau began her acting career in the early 1980s and quickly became a household name in France for her roles in films such as ""La Boum"" and ""Les Soupçons.""

In addition to her work as an actress, Marceau has also directed and written several films, including ""L'anniversaire"" and ""Les Mots."" She has been praised for her work as a director, and has been nominated for several awards for her writing and directing contributions.

Marceau has also been involved in political and social causes throughout her career. She has been an outspoken advocate for women's rights and has been involved in several organizations dedicated to promoting gender equality.

Marceau has also been recognized for her contributions to the film industry, and has been awarded several accolades, including the Legion of Honor, the highest honor in France. Despite her success, Marceau remains humble and dedicated to her craft, and continues to be an influential figure in the film industry."
5,Q229036,Jessica Szohr," Jessica Szohr is a Canadian actress and singer. She was born on March 4, 1978, in Toronto, Ontario. Szohr began her career in the entertainment industry at a young age, appearing in various television commercials and print ads.

Her first major acting role was as the character of Samantha ""Sam"" Evans in the popular Canadian television series ""Degrassi: The Next Generation,"" which aired from 2001 to 2008. Szohr's performance was praised by critics and audiences alike, and she quickly became a fan favorite.

After ""Degrassi,"" Szohr appeared in a number of other television shows and movies, including ""Privileged,"" ""Gossip Girl,"" ""Jane by Design,"" and ""The Skinny."" She also released her debut album, ""In Your Head,"" in 2010, which featured the hit single ""Knee Deep.""

Szohr has also been involved in various philanthropic efforts, including working with the charity ""Degrassi Talks,"" which raises awareness about teenage pregnancy and parenting.

Throughout her career, Szohr has demonstrated a versatile acting ability and a talent for singing. She continues to be a well-respected and accomplished actress and singer."
6,Q94913,Mackenzie Foy," Mackenzie Foy is an American actress and model. She was born on November 10, 2000, in Los Angeles, California. Foy began her career at a young age, making her film debut in 2011 in the movie ""Rise of the Planet of the Apes."" She went on to star in several other films, including ""The Conjuring,"" ""Interstellar,"" and ""The Nutcracker and the Four Realms.""

In addition to her work in film, Foy has also appeared in numerous television shows, such as ""The Black Donnellys"" and ""Sons of Anarchy."" She has also modeled for various magazines and campaigns, including Vogue and Gap.

Foy has been praised for her acting skills and has received several awards and nominations for her work. She has been recognized for her talent and is considered a rising star in the entertainment industry. Despite her young age, Foy has already made a significant impact in the world of film and television, and her career is sure to continue to grow and evolve in the years to come."
7,Q187171,Mario Mandžukić," Mario Mandžukić is a professional footballer who was born on August 21, 1973 in Split, Croatia. He began his career with local club Hajduk Split, where he made his professional debut in 1992. Over the next several years, Mandžukić played for several Croatian clubs, including Dinamo Zagreb and NK Osijek, before moving to the German Bundesliga in 2001 to play for VfL Wolfsburg.

During his time in Germany, Mandžukić became known for his physical style of play and his ability to score important goals. He quickly established himself as a fan favorite and was named the club's player of the year in 2005 and 2006. In 2007, he moved to Bayern Munich, where he won multiple championships and became a key player for the team.

Mandžukić's career was marked by a series of injuries, but he always managed to come back stronger and more determined. He retired from professional football in 2018, but he remains an important figure in the history of Croatian football. Off the field, Mandžukić is known for his charitable work and his support for various social and sports initiatives in Croatia."
8,Q962794,Howie Long," Howard ""Howie"" Long (born December 15, 1954) is a former professional American football player and television personality. He was born in Syracuse, New York and grew up in a family of athletes. Long attended Syracuse University, where he played college football as a defensive tackle. He was drafted by the New England Patriots in the first round of the 1978 NFL Draft and played for the team for 13 seasons, becoming one of the most dominant defensive players of his time.

During his career, Long was a 12-time Pro Bowl selection, a 4-time first-team All-Pro, and was named the NFL Defensive Player of the Year in 1981. He was also a key member of the Patriots' Super Bowl-winning team in 1985. After retiring from football, Long became a television personality, most notably as a co-host of the popular sports talk show ""Monday Night Football"" alongside fellow NFL legend, Frank Gifford.

Long has also been involved in several business ventures, including his own line of fitness equipment and supplements. He is also a successful entrepreneur and real estate investor. In addition to his professional accomplishments, Long is also known for his philanthropic efforts, particularly in the areas of education and youth sports. He has established several charitable foundations to support underprivileged youth and provide educational opportunities.

Throughout his career and personal life, Howie Long has demonstrated a strong work ethic, determination, and a commitment to giving back to his community. He continues to be an influential figure in the worlds of sports, entertainment, and philanthropy."
9,Q234478,Linda Evans," Linda Evans was born on November 19, 1950, in Houston, Texas. She grew up in a family of actors and performers, which inspired her to pursue a career in the entertainment industry.

At the age of 16, Linda moved to New York City to attend the American Academy of Dramatic Arts. After graduating, she began her career as a model and actress, appearing in various TV commercials and print ads.

Linda's breakthrough role came in the early 1970s when she was cast as the character of Katie Johnson in the television show ""The Big Valley."" Her performance was praised by critics and audiences alike, and she quickly became a household name.

Over the next few decades, Linda appeared in numerous TV shows and movies, including ""Dynasty,"" ""The Bionic Woman,"" ""Charlie's Angels,"" and ""Tales from the Crypt."" She also had a successful career as a director and producer, working on several TV shows and movies.

In addition to her work in the entertainment industry, Linda has been an advocate for animal rights and conservation. She has been involved with several organizations dedicated to protecting the environment and endangered species.

Throughout her career, Linda has been recognized for her talent and contributions to the entertainment industry. She has received several awards and nominations, including an Emmy Award and a Golden Globe nomination.

Today, Linda continues to be an active member of the entertainment industry and an advocate for animal rights and conservation."
