,s_uri,subject,generation
0,Q381768,Joel Edgerton," Joel Edgerton is an Australian actor, director, and producer. He was born on June 23, 1974, in Sydney, Australia. Edgerton began his acting career in the early 2000s, making his film debut in the independent film ""The Rules of Attraction"" in 2002. He went on to appear in a number of Australian films and television shows, including ""The Secret Life of Us,"" ""Kinky Boots,"" and ""The Sapphires.""

In 2014, Edgerton wrote, directed, and starred in the critically acclaimed film ""The Gift,"" which he followed up with the successful sequel ""The Gift: Unwrapped"" in 2017. He has also directed the films ""Beneath Hill 60"" and ""Mao's Last Dancer,"" as well as the television series ""The Secret River.""

As an actor, Edgerton has received critical acclaim for his performances in films such as ""Warrior,"" ""The Thing,"" and ""BlacKkKlansman."" He has also appeared in the Star Wars franchise, playing the role of Owen Lars in ""Star Wars: Episode VII - The Force Awakens"" and ""Star Wars: Episode VIII - The Last Jedi.""

Edgerton is known for his versatile acting style and his ability to take on a wide range of roles. He has been praised for his talent and dedication to his craft, and he continues to be a prominent figure in the Australian film and television industry."
1,Q242185,Bill Russell," William ""Bill"" Russell was an American professional basketball player who was born on August 12, 1934, in Monroe, Louisiana. He grew up in a family of athletes and was heavily influenced by his older brother Charles, who was also a basketball player.

Russell attended Louisiana State University, where he played for the LSU Tigers basketball team. He quickly became one of the most dominant players in the game, leading the Tigers to the NCAA championship game in 1953. After college, Russell was drafted first overall by the Boston Celtics in 1957.

Over the course of his 13-year career with the Celtics, Russell became one of the most celebrated athletes in the world. He was a 12-time All-Star, won five NBA championships, and was named the NBA's Most Valuable Player three times. Russell was also a key member of the dominant Celtics teams of the 1960s, which won an unprecedented 11 NBA championships in a row.

In addition to his on-court accomplishments, Russell was also a pioneer off the court. He was one of the first athletes to actively support the civil rights movement, and he used his platform to speak out against racial injustice and discrimination.

After retiring from basketball in 1969, Russell became an accomplished author, actor, and television personality. He continued to be a vocal advocate for civil rights and social justice throughout his life.

Russell passed away on July 31, 2022, at the age of 86. He was remembered as one of the greatest basketball players of all time, and as a trailblazer who used his platform to make the world a better place."
2,Q19559884,August Ames," August Ames was born on September 23, 1993 in Canada. She grew up in a small town and always had a passion for performing. August started out as a webcam model and quickly gained popularity for her captivating performances and stunning looks. She was soon offered the opportunity to become an adult film actress and she jumped at the chance.

August made her adult film debut in 2013 and quickly became a fan favorite. She was known for her gorgeous looks, her incredible acting skills, and her willingness to try new and daring scenes. August was also very outspoken about her support for the LGBTQ+ community and was often seen attending pride parades and events.

Despite her success in the adult film industry, August decided to retire in 2016. She wanted to focus on her mental and physical health and decided that it was time to hang up her acting shoes.

August Ames may have retired from the adult film industry, but she will always be remembered as one of the most talented and beloved performers of her time."
3,Q47059,Aishwarya Rai Bachchan," Aishwarya Rai Bachchan is a renowned Indian actress and former Miss World. She was born on November 1, 1973, in Madras, Tamil Nadu, India. Rai began her career in the entertainment industry as a model and went on to become one of the most successful and high-profile celebrities in India.

In 1994, Rai won the Miss India title and went on to compete in the Miss World pageant, where she was crowned the winner. This success led to her being offered several film roles, and she made her acting debut in the 1997 Tamil film ""Iruvar.""

Over the years, Rai has appeared in numerous films across various Indian languages, including Hindi, Tamil, and Bengali. Some of her most notable films include ""Bollywood Hollywood,"" ""Hum Dil Chuke Sani,"" ""Kuch Naa Kuch Hota Hai,"" ""Kabhi Khushi Kabhie Gham,"" ""Guru,"" and ""Ae Dil Hai Mushkil.""

In addition to her work in films, Rai has also been involved in various philanthropic activities. She has been a Goodwill Ambassador for the United Nations Development Programme and has been involved in several social and charitable causes.

Rai has been married to actor Abhishek Bachchan since 2007 and the couple has a daughter. Despite stepping away from the limelight in recent years, Rai remains one of the most iconic and influential figures in the Indian entertainment industry."
4,Q42455,Björk," Björk is a highly acclaimed Icelandic singer, songwriter, and actress. Born on November 21, 1955, in Reykjavik, Iceland, Björk grew up in a family of musicians and began singing at a young age. She gained international recognition in the 1990s with her unique and innovative approach to music, which incorporated elements of electronic, pop, and classical music.

Björk's music is known for its experimental and unconventional sound, featuring a wide range of instruments and vocal techniques. She has released nine studio albums, including landmark releases like ""Post,"" ""Homogenic,"" and ""Vulnicura."" Her music has been praised for its emotional depth and its ability to convey complex emotions through its sound and lyrics.

In addition to her music, Björk has also acted in several films and television shows, including ""Dancer in the Dark"" and ""The Golden Age."" She has won numerous awards for her music and acting, including five Grammy Awards and an Academy Award.

Björk is also known for her activism and philanthropy, particularly in the areas of environmental conservation and women's rights. She has used her platform to raise awareness about important social and environmental issues and has been recognized for her contributions to these causes.

Overall, Björk is a highly influential and innovative artist who has made a significant impact on the music industry and culture. Her unique approach to music and her commitment to social and environmental causes have made her a beloved and respected figure in the arts world."
5,Q16732590,Milana Vayntrub," Milana Vayntrub is a Ukrainian-American actress, writer, and director. She was born on March 8, 1978, in Kyiv, Ukraine. At the age of 9, she moved to the United States with her family. Vayntrub studied acting at the American Conservatory Theater in San Francisco and later attended the University of California, Los Angeles, where she earned a degree in Theater.

Vayntrub began her career in the entertainment industry as a model and actress, appearing in various TV commercials and print ads. She made her film debut in the 2005 comedy-drama ""Little Black Book."" In 2007, she starred in the cult classic ""Wrong,"" and in 2010, she played the lead role in the independent film ""The Midnight Meet-Up.""

Vayntrub is also known for her work as a voice actress. She has provided the voice of Sandra in the animated series ""Jimmy Neutron: Boy Genius"" and the voice of Becky on the animated series ""The Life and Times of Tim."" She has also lent her voice to various video games and commercials.

In addition to her acting and voice work, Vayntrub is also a writer and director. She has written and directed several short films, including ""The Abortion,"" which premiered at the 2011 Sundance Film Festival. She has also written and directed the web series ""Lottery,"" which premiered on YouTube in 2012.

Vayntrub is also an advocate for women's rights and reproductive health. In 2014, she directed and produced the documentary ""1 in 3,"" which explores the issue of miscarriage and pregnancy loss. She has also been involved in various campaigns and initiatives aimed at promoting awareness and education about reproductive health and rights.

Overall, Milana Vayntrub is a talented and versatile artist who has made a significant impact in the entertainment industry and beyond. Her work as an actress, voice actress, writer, and director has helped to shape the landscape of modern media, and her advocacy for women's"
6,Q311271,John Lithgow," John Lithgow is an accomplished actor, singer, and author. He was born on December 19, 1945, in London, England, and grew up in the United States. Lithgow began his career in the 1960s and has since appeared in over 100 films and television shows. Some of his most notable roles include the titular character in ""Dexter"" and the voice of Lord Farquaad in ""Shrek.""

In addition to his work in film and television, Lithgow is also a talented singer and songwriter. He has released several albums, including ""Sunset Boulevard"" and ""Songs from a Random Table."" He has also written several books, including ""Dexter Is Delicious"" and ""The Remarkable Thing About Life Is That It Goes On.""

Lithgow has received numerous awards for his work, including two Golden Globes and three Emmys. He has also been nominated for a Tony Award for his work in Broadway productions. In addition to his work in the entertainment industry, Lithgow is also known for his advocacy work on behalf of LGBTQ rights and environmental issues.

Despite his many accomplishments, Lithgow remains humble and dedicated to his craft. He continues to work in the entertainment industry and is beloved by audiences for his talent and versatility."
7,Q348603,Howard Stern," Howard Stern was born on December 12, 1954, in Roosevelt, New York. He grew up in a Jewish family and attended high school in Hewlett, New York. After graduating, he attended college at State University of New York at Buffalo, where he earned a degree in communications.

Stern began his career in radio as a disc jockey at WCCW-FM in Buffalo, New York. He quickly gained a following and was soon offered a job at WNBC in New York City. In 1985, he moved to the more popular WXRK-FM, where he hosted the morning show for over 20 years.

Throughout his career, Stern has been known for his controversial and outspoken personality. He has been criticized for making offensive comments and for his treatment of guests on his show. However, he has also been praised for his humor and for giving a platform to a wide range of guests, including celebrities, politicians, and everyday people.

Stern has also ventured into other forms of media, including television and film. He has hosted his own talk show, ""Howard Stern on Demand,"" and has appeared in films such as ""Private Parts"" and ""The Simpsons.""

In 2001, Stern left his long-time position at WXRK-FM and launched his own radio network, Sirius Satellite Radio. He hosted a show on the network until 2015, when he was fired and later sued the company for breach of contract.

Today, Stern continues to be a popular and influential figure in the world of radio and entertainment. He remains a controversial and outspoken presence, but his impact on the industry and on popular culture is undeniable."
8,Q234709,Shay Mitchell," Shay Mitchell, born on January 17, 1978, in Toronto, Canada, is a Canadian actress and entrepreneur. She is best known for her roles in the hit TV shows ""Pretty Little Liars"" and ""You.""

Mitchell began her acting career in the early 2000s, making appearances in various TV shows and films. However, it was her role as Emily Fields in ""Pretty Little Liars"" that brought her widespread recognition and success. The show ran for seven seasons, and Mitchell's portrayal of the character was praised by fans and critics alike.

In addition to her work on ""Pretty Little Liars,"" Mitchell has also appeared in other TV shows and films, including ""Heart of a Millionaire,"" ""CSI: Miami,"" ""The Voice,"" and ""You."" She has also ventured into the world of entrepreneurship, co-founding a company called ""BonBon,"" which sells eco-friendly and sustainable products.

Outside of her acting and entrepreneurial pursuits, Mitchell is also an advocate for various social and environmental causes. She has used her platform to raise awareness about issues such as LGBTQ+ rights, body positivity, and environmental conservation.

Throughout her career, Mitchell has demonstrated a versatile and talented acting ability, as well as a strong commitment to using her platform for good."
9,Q1911,Olivier Giroud," Olivier Giroud is a French professional footballer who was born on September 30, 1978, in Grenoble, France. He began his football career with local club Grenoble before moving to Tours in 2001. Giroud then played for several other clubs in France, including Montpellier and Marseille, before moving to England to join Chelsea in 2018.

During his time at Chelsea, Giroud became known for his exceptional goal-scoring ability and his ability to score important goals in big matches. He also became a key player for the French national team, scoring important goals for his country at major tournaments such as the 2016 European Championships and the 2018 World Cup.

In January 2021, Giroud moved to Inter Milan, where he continues to be an important player for the club and the French national team. Off the field, Giroud is known for his humility and his dedication to giving back to his community. He has also been recognized for his charitable work, including his efforts to help children in need through his foundation, the Giroud Foundation."
10,Q310493,Robert Wagner," Robert Wagner was an American actor, director, and producer, known for his roles in classic Hollywood films and his long-term relationship with actress Marilyn Monroe.

Wagner was born on February 10, 1930, in New York City. He began his career in the entertainment industry as a child actor, making his film debut in the 1940s. He went on to appear in numerous films throughout the 1950s and 1960s, often playing romantic leads or supporting roles. Some of his most notable films include ""Tales of the Sailors,"" ""The Longest Day,"" and ""The Spy Who Loved Me.""

In addition to his work as an actor, Wagner also pursued a career as a director and producer. He directed the film ""The Wrecking Crew,"" which was released in 1956, and produced the 1967 film ""The Buccaneer.""

Wagner was married four times and had several high-profile relationships throughout his life. He was known for his close relationship with actress Marilyn Monroe, with whom he had a tumultuous and highly publicized romance in the 1950s. The two were often seen together at Hollywood events and were considered one of the most glamorous couples of their time.

Despite his many accomplishments and successful career, Wagner faced several personal struggles throughout his life. He was involved in a car accident in 1981 that left him with a traumatic brain injury, and he struggled with alcoholism for many years.

Despite these challenges, Wagner remained a beloved figure in Hollywood and was known for his talent, charm, and enduring legacy in the entertainment industry. He passed away on August 2, 2010, at the age of 89."
11,Q199927,Alyson Hannigan," Alyson Hannigan was born on March 8, 1974, in Washington D.C. She grew up in a family of actors and began her career in the entertainment industry at a young age. Her first major role was as Willow Rosenberg on the popular television show ""Buffy the Vampire Slayer,"" which ran from 1997 to 2003.

During her time on the show, Alyson became known for her talent and was nominated for several awards, including a Golden Globe. After ""Buffy"" ended, Alyson went on to star in other television shows and movies, such as ""Charmed,"" ""How I Met Your Mother,"" and ""The Princess Diaries.""

In addition to her acting career, Alyson is also known for her advocacy work. She has been open about her struggles with anxiety and depression, and has used her platform to raise awareness about mental health issues.

Alyson has been married to actor Alexis Denisof since 2003, and the couple has two children together. Despite her busy career, Alyson always makes time for her family and is dedicated to being a good mother and wife."
