,s_uri,subject,generation
0,Q301818,Aaron Carter," Aaron Carter was born on December 7, 1979 in Tampa, Florida. He grew up in a family of performers; his mother was a professional dancer and his sister was a professional singer. From a young age, Aaron was exposed to the entertainment industry and he quickly developed a passion for music.

Aaron began his career in the music industry at the age of 9, when he signed a record deal with Sony Records. His first album, ""Aaron Carter,"" was released in 1997 and quickly became a commercial success. Over the next few years, Aaron released several more albums and became a popular teen idol.

Despite his success, Aaron struggled with personal demons and was often in the spotlight for the wrong reasons. He was involved in several high-profile relationships and had a well-documented struggle with drug addiction.

In 2011, Aaron announced that he would be taking a break from the music industry to focus on his health and well-being. He spent several years out of the public eye, but in 2013, he made a surprise appearance on the reality show ""Dancing with the Stars.""

Since then, Aaron has made occasional appearances in the music industry, but has largely stayed out of the spotlight. Despite his ups and downs, Aaron Carter remains a talented singer and songwriter, and his music continues to be enjoyed by fans around the world."
1,Q391359,David Harbour," David Harbour is an American actor, director, and producer. He was born on April 10, 1974, in New York City, New York. Harbour began his acting career in the early 2000s, making appearances in various television shows and films. He gained recognition for his role as the character ""Frank"" in the television series ""Homicide: Life on the Street"" and ""The Wire.""

In the mid-2000s, Harbour began to take on more prominent roles in films such as ""Interview with the Assassin"" and ""The Incredible Hulk."" He continued to work in film and television throughout the 2010s, appearing in projects like ""The Walking Dead,"" ""Stranger Things,"" and ""Black Sails.""

In addition to his acting career, Harbour has also shown an interest in directing and producing. He made his directorial debut with the film ""Burning in the Sun,"" which was released in 2014. He has also produced several short films and the web series ""The Guest Book.""

Outside of his work in the entertainment industry, Harbour is known for his advocacy for LGBTQ+ rights and his support of various charitable organizations. He has been recognized for his contributions to the film and television industry, including being awarded the Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Drama Series for his work on ""Stranger Things."""
2,Q214204,Eden Hazard," Eden Hazard is a professional footballer who was born on January 7, 1985 in La Louvière, Belgium. He began his career with local club RFC Sérésien before moving to KRC Genk in 2004, where he quickly established himself as one of the most promising young players in Belgium.

In 2008, Hazard signed for English side West Ham United, but he failed to make a significant impact at the club and was loaned out to several different teams over the next few years. It wasn't until he joined French side Lille OSC in 2012 that he began to show the world his true potential.

Under the guidance of manager René Girard, Hazard flourished at Lille, scoring 15 goals in all competitions and helping the team to win the Ligue 1 title in 2011. His performances caught the attention of several top European clubs, and in 2012 he signed for Spanish giants Real Madrid.

At Madrid, Hazard quickly became one of the most important players in the team, scoring important goals and providing assists for his teammates. He helped Madrid to win four Champions League titles in five years, as well as two La Liga titles and two Copas del Rey.

In 2019, Hazard moved to Italian side Juventus, where he continues to be an important player for the team. Despite occasional injuries and a period of poor form, Hazard remains one of the most talented and exciting players in the world of football.

Off the field, Hazard is known for his humility and his love of music. He has been a fan of hip-hop and R&B since his teenage years, and has even released his own music under the name ""Eden."" He is also a keen golfer and enjoys spending time with his family."
3,Q1877051,Luke Hemsworth," Luke Hemsworth is an Australian actor, best known for his roles in television and film. He was born on August 5, 1981, in Melbourne, Australia, to parents who were both actors. His father, Bryan Hemsworth, was a well-known Australian actor, while his mother, Leonie Hemsworth, was also an actress.

Luke began his acting career at a young age, making his first appearance on television in 1990. He went on to appear in various TV shows and films throughout the 1990s and 2000s, including ""Neighbours,"" ""Home and Away,"" and ""The Sleepover Club."" He also had a recurring role in the TV show ""Westside,"" which aired from 2003 to 2007.

In addition to his work on television and film, Luke has also appeared in several stage productions. He made his Broadway debut in 2011 in the musical ""Spider-Man: Turn Off the Dark,"" and has also performed in productions of ""Rent"" and ""The Rocky Horror Show.""

Despite his success as an actor, Luke has remained humble and down-to-earth. He has credited his parents for inspiring him to pursue a career in acting, and has spoken about the importance of hard work and dedication in the entertainment industry.

Outside of his acting career, Luke is also a talented musician and singer. He has released several albums and has performed at various music festivals and events.

Overall, Luke Hemsworth is a highly talented and versatile actor who has made a significant impact on the entertainment industry. With his talent, hard work, and dedication, he is sure to continue to thrive in his career for many years to come."
4,Q229181,Viola Davis," Viola Davis is an accomplished American actress, known for her powerful performances and versatile acting range. She was born on August 11, 1965, in St. Matthews, South Carolina, to a family of farmers. From a young age, Davis had a strong interest in acting and began participating in local theater productions.

After completing high school, Davis attended Juilliard School, where she honed her acting skills and gained valuable experience. Upon graduating, she began her professional acting career with small roles in films and television shows.

One of Davis's breakout performances came in the form of her portrayal of Annalise Keating in the hit television series ""How to Get Away with Murder."" Her performance was critically acclaimed, and she went on to win several awards for her work on the show, including an Emmy for Outstanding Lead Actress in a Drama Series.

In addition to her work on ""How to Get Away with Murder,"" Davis has also starred in a number of high-profile films, such as ""The Help,"" ""Prisoners,"" and ""Get on Up."" She has also received critical acclaim for her performances in independent films and stage productions.

Throughout her career, Davis has been recognized for her talent and dedication to her craft. She has been nominated for numerous awards, including an Academy Award, a Golden Globe Award, and a Screen Actors Guild Award. In 2017, Davis was named one of TIME's 100 Most Influential People in the World.

Outside of her acting career, Davis is also an advocate for social justice and has been involved in several organizations dedicated to promoting equality and civil rights. She has used her platform to raise awareness about important issues and to inspire others to take action.

Overall, Viola Davis is a highly respected actress and advocate, known for her exceptional talent and dedication to her craft, as well as her commitment to making a positive impact in the world."
5,Q194419,Richard Branson," Richard Branson is a well-known entrepr
======="
6,Q867813,Claire Danes," Claire Danes is an American actress, known for her roles in films and television series. She was born on April 12, 1973, in Manhattan, New York City, to a father of Irish descent and a mother of German and English ancestry. Danes began her acting career at a young age, making her film debut in 1984's ""Terms of Endearment."" She went on to appear in films such as ""Little Women,"" ""Romeo + Juliet,"" and ""Brokenside.""

In addition to her film work, Danes is perhaps best known for her roles in television series. She played the lead role of Carrie Bradshaw in the hit series ""Sex and the City,"" and later starred in the show's spin-off ""The Carrie Diaries."" She has also appeared in other television series such as ""Homeland,"" for which she won several awards, including an Emmy.

Danes has also been involved in various other projects, including voice acting in animated films and video games, as well as producing and directing. She has been praised for her versatile acting skills and has been recognized for her talent with several awards and nominations throughout her career.

Outside of her acting career, Danes has been involved in various social and political causes. She has been an advocate for LGBTQ+ rights and has used her platform to raise awareness about important issues.

Overall, Claire Danes is a talented and accomplished actress who has made a significant impact on the entertainment industry. With her diverse range of roles and her dedication to social and political causes, she continues to be an influential figure in her field."
7,Q44546,Ric Flair," Ric Flair, also known as ""The Nature Boy,"" is a retired professional wrestler and a household name in the world of sports entertainment. He was born on February 25, 1949, in Memphis, Tennessee, and began his career in the ring at the age of 16.

Flair quickly made a name for himself as a skilled and charismatic performer, and he rose through the ranks of the wrestling industry, eventually becoming a household name in the 1980s and 1990s. He was known for his flamboyant and larger-than-life persona, as well as his iconic catchphrase, ""Space Mountain.""

Throughout his career, Flair competed in numerous prestigious events, including WrestleMania, and held multiple championships, including the WWE Championship and the WCW Championship. He was inducted into the WWE Hall of Fame in 2012, and in 2017, he was announced as a member of the WWE's class of 2017.

In addition to his success in the ring, Flair was also a successful businessman and entrepreneur. He owned several successful nightclubs and restaurants, and he was also involved in the film and music industries.

Flair retired from professional wrestling in 2012, but he remains an influential figure in the world of sports entertainment. He continues to make appearances at wrestling events and is widely regarded as one of the greatest wrestlers of all time."
8,Q102642,Diane Keaton," Diane Keaton was born on January 5, 1946, in Los Angeles, California. She grew up in a family of actors and show business professionals, which inspired her to pursue a career in acting.

After studying acting at the Neighborhood Playhouse in New York City, Keaton made her film debut in 1970 in ""Lovers and Other Strangers."" She quickly became a sought-after actress, known for her unique and often quirky characters.

Some of Keaton's most famous films include ""Annie Hall,"" ""The Godfather,"" ""The Godfather: Part II,"" ""Reds,"" ""The Fish That Ate the Whale,"" ""The Little Drummer Girl,"" and ""Marvin's Room."" She has received numerous awards and nominations for her acting, including an Academy Award, a Golden Globe Award, and a BAFTA Award.

In addition to her successful film career, Keaton has also ventured into directing and producing. She made her directorial debut with ""The Wedding Banquet"" in 1993, and has since directed several other films, including ""Mad Money"" and ""The First Wives Club."" She has also produced several films and television shows.

Outside of her career, Keaton has been open about her struggles with mental illness and has used her platform to raise awareness about the importance of mental health care. She has also been involved in several charitable organizations, including the American Civil Liberties Union and the Human Rights Campaign.

Throughout her career, Keaton has remained a beloved and influential figure in Hollywood. Her unique style, wit, and intelligence have made her a favorite among audiences and critics alike."
9,Q190094,Allen Iverson," Allen Iverson, also known as ""The Answer,"" was an American professional basketball player who was born on June 7, 1967, in Hampton, Virginia. He rose to fame during his college basketball career at Georgetown University, where he became a two-time All-American and helped lead the team to the 1990 NCAA championship game.

Iverson was drafted first overall by the Philadelphia 76ers in 1996, and he quickly established himself as one of the most dominant players in the league. He was known for his incredible scoring ability, lightning-fast speed, and fearless attitude on the court. Iverson played for the 76ers for 11 seasons, leading them to the NBA Finals in 1997 and 2001.

In 2002, Iverson was traded to the Denver Nuggets, where he played for four seasons before being traded to the Detroit Pistons in 2008. He retired from professional basketball in 2010, but he remains one of the most iconic players in NBA history.

Off the court, Iverson was known for his outspoken personality and his tireless work ethic. He was also a dedicated philanthropist, establishing the Allen Iverson Foundation to help support underprivileged youth. Despite facing numerous personal and legal challenges throughout his career, Iverson remained a beloved figure in the basketball world and beyond."
