,s_uri,subject,generation
0,Q299190,Dirk Bogarde," Dirk Bogarde was a British actor, director, and novelist. He was born on March 28, 1911, in London, England, to a German father and an English mother. Bogarde showed an early interest in acting and began his career in theater in the 1930s. He made his film debut in 1935 and went on to appear in over 70 films throughout his career.

Bogarde was known for his versatility as an actor, playing a wide range of roles, from leading man to character actor. He was also a talented director and wrote several novels. Bogarde was married three times and had two children.

Throughout his life, Bogarde was a private person and not much is known about his personal life. He died on March 8, 1991, in London, England. Bogarde's contributions to the film industry and his talents as a writer and director are still celebrated today."
1,Q195371,Cantinflas," Cantinflas, whose real name was José Antonio Mejía, was a Mexican comedian, actor, and film director. He was born on January 12, 1911, in Mexico City, Mexico. Cantinflas rose to fame in the 1940s and 1950s with his comedic films and television shows. He was known for his quick wit, clever wordplay, and humorous take on everyday situations.

Cantinflas began his career in the entertainment industry as a singer and comedian in the 1930s. He made his film debut in 1943 with the film ""¡Cantinflan!"", which cemented his status as a leading comedian in Mexico. He went on to star in numerous films and television shows throughout his career, including the popular series ""Cantinflan y su mundo"".

In addition to his work in film and television, Cantinflas was also a talented singer and songwriter. He wrote and performed many of the songs featured in his films and television shows. He was also known for his charitable work, particularly in the area of education. He founded the José Antonio Mejía Foundation, which provided scholarships and support to students in need.

Cantinflas passed away on February 20, 1970, but his legacy as a beloved comedian and philanthropist lives on. He remains an influential figure in Mexican entertainment and culture."
2,Q256884,Thomas Ian Nicholas," Thomas Ian Nicholas was born on August 10, 1983, in the United States. He grew up in a family that valued education and hard work, and from a young age, he was fascinated by science and technology.

At the age of 16, Thomas began experimenting with computers and learning about programming. He quickly discovered that he had a natural talent for it and spent countless hours practicing and improving his skills.

After graduating from high school, Thomas decided to pursue a degree in computer science. He attended a prestigious university and graduated with honors, earning a Bachelor's degree in the field.

After college, Thomas began working for a leading tech company, where he quickly rose through the ranks and became one of the company's most successful software engineers. He was known for his exceptional problem-solving skills and his ability to think outside the box.

In addition to his work, Thomas was also very involved in his community. He volunteered at local schools, teaching computer science to young students and inspiring them to pursue careers in technology. He also founded a non-profit organization that provided free computer classes to underprivileged youth.

Thomas's hard work and dedication to his craft did not go unnoticed. He was awarded numerous accolades and recognition for his contributions to the tech industry and his community.

Despite his many accomplishments, Thomas remained humble and continued to push himself to be the best he could be. He was a true visionary and a true inspiration to those around him.

Thomas Ian Nicholas passed away on March 1, 2023, at the age of 39. He will be deeply missed by all those who knew and loved him. His legacy will live on through the countless lives he touched and the countless innovations he inspired."
3,Q982558,John Salley," John Salley, also known as ""The Big Ticket,"" is a retired American professional basketball player. He was born on January 14, 1963, in New Orleans, Louisiana. Salley grew up playing basketball and football, and he quickly became a standout player in both sports.

After graduating from high school, Salley attended Louisiana State University, where he continued to excel in basketball. He was drafted by the Detroit Pistons in 1985, and he went on to play for several teams throughout his career, including the Los Angeles Lakers and the Miami Heat.

Salley was known for his impressive size and athleticism, as well as his versatile skillset. He could score points in a variety of ways, including driving to the basket, shooting from the perimeter, and even rebounding and scoring in the paint. He was also a skilled passer and defender, making him a valuable asset to any team he played for.

Throughout his career, Salley was a six-time NBA All-Star and a two-time NBA champion. He retired from professional basketball in 2004, but he remains an influential figure in the sport. Salley has also been involved in various philanthropic efforts, particularly in his hometown of New Orleans, where he has worked to improve the lives of underprivileged youth."
4,Q777287,Ali Hewson," Ali Hewson was born on August 21, 1949, in Dublin, Ireland. She grew up in a family that valued education and hard work, and from a young age, Ali was determined to make a difference in the world.

After completing her secondary education, Ali went on to study at Trinity College Dublin, where she earned a degree in English and Philosophy. She then went on to complete a postgraduate degree in Education at the University of London.

Throughout her academic career, Ali was an outstanding student, and she was awarded several scholarships and awards for her excellence in her studies. After completing her education, Ali began her career as a teacher, inspiring countless students with her passion for learning and her dedication to education.

In addition to her work as an educator, Ali was also involved in several community organizations and charities. She was particularly passionate about issues related to women and children, and she dedicated much of her time and energy to advocating for their rights and well-being.

Despite the many challenges and obstacles she faced throughout her life, Ali remained committed to her values and her beliefs. She was a true inspiration to those around her, and her legacy continues to inspire and motivate people around the world."
5,Q44638,Montel Vontavious Porter," Montel Vontavious Porter, also known as ""The Ultimate Warrior,"" was a professional wrestler born on December 13, 1953, in Cincinnati, Ohio. He rose to fame in the 1980s and 1990s as a member of the World Wrestling Federation (WWF), where he became a household name and a fan favorite.

Porter began his wrestling career in the early 1980s, training under the guidance of his father, who was also a professional wrestler. He made his debut in 1984 and quickly gained a reputation as a hard-hitting, high-flying athlete with a unique and intense style.

Over the course of his career, Porter competed in numerous pay-per-view events and won multiple championships, including the WWF Championship and the Intercontinental Championship. He also had a successful stint in World Championship Wrestling (WCW) in the 1990s, where he became a six-time WCW World Champion.

In addition to his in-ring accomplishments, Porter was known for his larger-than-life persona and his intense, emotional performances. He often spoke of his love for the sport and his desire to entertain fans, and he was widely respected by his peers for his dedication and work ethic.

After retiring from wrestling in 2007, Porter remained active in the industry as a trainer and mentor to the next generation of wrestlers. He passed away on April 15, 2015, at the age of 61, but his legacy as one of the greatest wrestlers of all time lives on."
6,Q266335,Charlotte Rae," Charlotte Rae was an American actress and singer, best known for her roles in television and film. She was born on April 21, 1926, in New York City, and began her career in the entertainment industry at a young age.

Rae made her Broadway debut in the musical ""Best Foot Forward"" in 1941, and went on to appear in several other Broadway productions throughout the 1940s and 1950s. She made her film debut in the 1951 musical ""Singin' in the Rain,"" and went on to appear in a number of other films and television shows over the years.

One of Rae's most iconic roles was that of Edna Garrett, the mother figure to a group of young men living in a boarding house, in the television series ""The Facts of Life."" She played the role for nine seasons, from 1979 to 1988, and was praised for her warmth and humor.

In addition to her work on television and film, Rae was also a talented singer and pianist. She released several albums throughout her career, and often performed at jazz clubs and other venues.

Rae passed away on August 5, 2018, at the age of 92. She was remembered for her talent, her kindness, and her enduring legacy in the entertainment industry."
7,Q348017,Bobby Orr," Robert ""Bobby"" Orr is a retired Canadian professional ice hockey player. He was born on August 18, 1948, in Parry Sound, Ontario, Canada. Orr began playing ice hockey at a young age and quickly became one of the most talented players in the sport.

During his career, Orr played for the Boston Bruins in the National Hockey League (NHL). He made his NHL debut in 1957 and quickly established himself as one of the league's top players. Orr was known for his speed, agility, and powerful slapshot, which made him a feared opponent on the ice.

In 1967, Orr had a season for the ages, scoring 100 goals and adding 70 assists in just 60 games. He was awarded the Hart Memorial Trophy as the NHL's most valuable player that year. Orr was also a key member of the Bruins team that won the Stanley Cup that same year.

Despite his success, Orr's career was cut short by a series of knee injuries. He retired from the NHL in 1978, but he was inducted into the Hockey Hall of Fame in 1979. Orr's #4 jersey was retired by the Bruins in 1980, and he was named one of the 100 Greatest NHL Players of All Time in 2017.

After his playing career, Orr became a successful coach and executive in the NHL. He served as the head coach of the Chicago Blackhawks and the Toronto Maple Leafs, and he was also a key figure in the NHL's expansion into the 21st century.

Today, Orr is widely regarded as one of the greatest ice hockey players of all time. He continues to be celebrated for his on-ice accomplishments and his contributions to the sport."
8,Q557482,James Stacy," James Stacy was a highly accomplished and respected figure in the world of finance. Born in 1948 in the United States, he began his career in the financial industry in the 1970s, working for several prominent Wall Street firms.

Stacy quickly made a name for himself as a skilled analyst and investor, and was known for his exceptional ability to predict market trends and identify profitable investment opportunities. He rose through the ranks at his firms, eventually becoming a partner and a highly sought-after consultant.

In addition to his work in the financial industry, Stacy was also a highly respected author and educator. He wrote several highly regarded books on finance and investing, which were widely read and praised for their insight and clarity. He also taught finance and investing courses at several prestigious universities, sharing his knowledge and expertise with students and professionals around the world.

Throughout his career, Stacy was known for his integrity, intelligence, and unwavering dedication to excellence. He was highly respected by his colleagues and peers, and was widely regarded as one of the most knowledgeable and successful figures in the financial industry.

Despite his many accomplishments, Stacy remained humble and approachable, always willing to share his knowledge and insights with others. He continued to be an influential figure in the financial industry until his retirement in the early 2000s."
9,Q130853,Plácido Domingo," Plácido Domingo, born as José Plácido Domingo Fernández on February 21, 1941, in Madrid, Spain, is a renowned Spanish opera singer, conductor, and director. He is widely regarded as one of the greatest opera singers of all time, with a career that has spanned over five decades.

Domingo began his musical education at a young age, studying piano and composition. He made his professional opera debut in 1961, singing the role of Tito in Mozart's ""La Fiamma del Paradiso"" at the Teatro de la Zarzuela in Madrid. He quickly gained recognition for his powerful and versatile voice, and went on to perform in many of the world's leading opera houses, including the Metropolitan Opera in New York, the Royal Opera House in London, and the Vienna State Opera.

In addition to his work as a singer, Domingo has also had a successful career as a conductor and director. He has led numerous opera companies, including the Los Angeles Opera, where he served as general director from 2003 to 2016. He has also directed numerous productions, including new works and classic operas, and has been credited with helping to bring opera into the 21st century.

Throughout his career, Domingo has received numerous awards and honors, including the Prince of Asturias Award for the Arts, the Kennedy Center Honors, and the National Medal of Arts. He was also made a Grand Officer of the Order of the Star of Italy and a Commander of the Order of the British Empire. In 2018, he was awarded the Praemium Imperiale, one of the most prestigious awards in the arts.

Despite his many accomplishments, Domingo remains humble and dedicated to his craft. He continues to perform on stage and in the recording studio, and remains an influential figure in the world of opera."
