,s_uri,subject,generation
0,Q22686,Donald Trump," Donald Trump was born on June 14, 1946, in Queens, New York. He is the 45th President of the United States, serving from January 2017 to January 2021. Prior to his presidency, Trump was a businessman and television personality.

Trump began his career in the real estate industry, where he developed and managed properties in New York City. He also had a stint in the hospitality industry, owning and operating the Trump Plaza Hotel and Casino in Atlantic City, New Jersey.

Trump gained widespread recognition as the host of the reality television show ""The Apprentice,"" which aired from 2004 to 2015. He also had his own talk show, ""The Donald J. Trump Show,"" which aired in 2016.

In 2016, Trump announced his candidacy for President of the United States, running as a Republican. He won the election in a surprise victory over Democratic nominee Hillary Clinton. During his presidency, Trump implemented a number of controversial policies, including a ban on travel from several Muslim-majority countries, a tax cut, and the implementation of tariffs on foreign goods. He also frequently used Twitter to communicate with the public and make policy announcements.

Trump's presidency was marked by controversy and division, with many criticizing his policies and leadership style. He was impeached by the House of Representatives in December 2019, but was acquitted by the Senate in February 2020. Trump left office in January 2021 and was succeeded by President Joe Biden.

Since leaving office, Trump has continued to be a prominent figure in American politics, often making public appearances and commenting on current events. He has also continued to own and operate his real estate and hospitality businesses."
1,Q317521,Elon Musk," Elon Musk is a well-known entrepreneur, inventor, and businessman. He was born on August 28, 1971, in Pretoria, South Africa. His father, Errol Musk, was an electrical engineer, and his mother, Maye Musk, was a model and actress. Elon has three siblings: Kimbal, Tosca, and Neal.

When Elon was a child, he was fascinated by science fiction and particularly inspired by the works of Isaac Asimov and Robert Heinlein. He was also interested in computers and spent a lot of time playing with them. At the age of 11, he developed an interest in rockets and space, which would later become his life's work.

Elon attended the University of Pennsylvania, where he received a scholarship and graduated with a degree in physics. After college, he worked at a number of companies, including PayPal, where he became CEO and helped the company grow rapidly.

In 2001, Elon co-founded SpaceX, a private space exploration company, with the goal of reducing space transportation costs and enabling the colonization of Mars. SpaceX has made significant strides in this field, including the first-ever reusable rocket landing in 2015.

In 2004, Elon founded Tesla, an electric vehicle company, with the goal of reducing the world's dependence on fossil fuels. Tesla has since become a leading manufacturer of electric vehicles and has also developed solar power and energy storage solutions.

Elon is also known for his ambitious plans for the future, including the development of a hyperloop transportation system and the establishment of a colony on Mars. He has been recognized for his contributions to the fields of space exploration, electric vehicles, and renewable energy, and has been named one of the most influential people in the world by various publications.

Despite his many accomplishments, Elon has also faced criticism for his controversial behavior and decisions. He has been known to be highly demanding and difficult to work with, and has made some risky investments that have not paid off. However, his supporters argue that his vision and drive have led to significant advanc"
2,Q668,India," India, officially known as the Republic of India, is a country located in South Asia. It is the seventh-largest country in the world by area and the second-most populous country, with over 1.3 billion people. India is a federal parliamentary democracy and a federal republic, with a President as the head of state and a Prime Minister as the head of government.

India has a rich and diverse history, with a recorded history spanning over 5,000 years. The country has a long and complex history, with various empires rising and falling over the centuries. The Indian subcontinent was home to the ancient civilizations of the Indus Valley and the Vedic Civilization, which gave rise to one of the world's oldest religions, Hinduism.

For much of its history, India was ruled by various empires, including the Maurya Empire, the Gupta Empire, the Pala Empire, the Chola Empire, the Vijayanagara Empire, and the Mughal Empire. In the 20th century, India gained its independence from British rule and became a sovereign nation.

India is a multicultural and multilingual country, with over 19,500 languages or dialects spoken across the country. The official languages are Hindi, English, Bengali, Telugu, Marathi, Tamil, Urdu, and Punjabi. The country is also home to a large and diverse population, with over 16,500 religious and social groups.

India is known for its rich and diverse culture, which includes music, dance, literature, and film. The country has a long and storied history in the arts, with many famous artists, writers, and musicians hailing from India. The country is also known for its spicy cuisine, which features a wide variety of flavors and ingredients.

Overall, India is a complex and vibrant country with a rich history, diverse culture, and over 1.3 billion people. It is a country that continues to evolve and grow, and is a major player on the world stage."
3,Q298364,Jeffrey Dahmer," Jeffrey Dahmer, also known as the Milwaukee Cannibal, was a notorious American serial killer who committed a series of brutal murders in the 1970s and 1980s. He was born on January 21, 1960, in Milwaukee, Wisconsin, to a father who was a high school teacher and a mother who was a nurse. Dahmer had a difficult childhood, struggling with feelings of isolation and loneliness. He was also attracted to boys and young men, which would later lead to his violent tendencies.

Dahmer attended the University of Wisconsin-Milwaukee, where he studied psychology. However, he dropped out after two years and began working at a factory. He also started engaging in bizarre and disturbing behavior, such as collecting human bones and body parts.

In 1978, Dahmer began his killing spree by luring young men to his apartment with the promise of money or a place to stay. He would then strangle his victims and dismember their bodies, keeping some of the bones as mementos. He also had a habit of taking photographs of his victims and keeping them in his apartment.

Dahmer's reign of terror continued for several years, with him targeting young men who were either gay or had a history of drug use. He was eventually caught in 1991, after one of his victims managed to escape and alert the authorities.

Dahmer was sentenced to 16 life sentences in prison, where he was later killed by another inmate in 1994. His crimes have been the subject of numerous books, movies, and documentaries, and he remains one of the most notorious serial killers in history."
4,Q15869,Freddie Mercury," Freddie Mercury, born Farrokh Bulsara on September 5, 1946, in Stone Town, Zanzibar, was a British singer, songwriter, and pianist. He was the lead vocalist of the rock band Queen, which he co-founded with Brian May, Roger Taylor, and John Deacon in 1971.

Mercury's parents were of Parsi descent, and he was brought up in a Zoroastrian household. When he was eleven years old, his family moved to Mumbai, India, where he attended St. Peter's School and later St. Xavier's College. It was during his time in India that he became interested in Western music, particularly the music of Elvis Presley and the Beatles.

After leaving India, Mercury moved to the UK and began his career in music. He joined the band Smile, which later became Queen. Under the name Freddie Mercury, he became one of the most iconic and influential figures in rock music history.

Throughout his career, Mercury's flamboyant stage presence and powerful vocals made him one of the most charismatic performers of his time. He wrote or co-wrote many of Queen's biggest hits, including ""Bohemian Rhapsody,"" ""Somebody to Love,"" ""Killer Queen,"" ""Don't Stop Me Now,"" and ""We Are the Champions.""

Despite his success, Mercury struggled with his sexuality and kept his homosexuality hidden from the public. He died of AIDS-related complications on November 24, 1991, at the age of 42. His death had a profound impact on the music industry and the LGBTQ+ community.

In honor of his legacy, a biographical film about Mercury's life, ""Bohemian Rhapsody,"" was released in 2018, starring Rami Malek in the lead role. The film was a critical and commercial success, and paid tribute to the late singer's incredible talent and enduring impact on music."
5,Q80976,"Prince Philip, Duke of Edinburgh"," Prince Philip, Duke of Edinburgh, was born on June 3, 1921, in Corfu, Greece. His father was Prince Andrew of Greece and Denmark, and his mother was Princess Alice of Battenberg. Prince Philip was educated in England and served in the Royal Navy during World War II.

In 1947, he married Princess Elizabeth, who later became Queen Elizabeth II, and they had four children together: Prince Charles, Princess Anne, Prince Andrew, and Prince Edward.

Throughout his life, Prince Philip has been a prominent member of the British royal family and has carried out numerous public engagements on behalf of the Queen. He has also been involved in various charitable organizations and has supported a range of causes, including wildlife conservation and the promotion of education and technology.

Prince Philip has been known for his forthright and sometimes controversial comments, and has been involved in a number of high-profile incidents over the years. Despite this, he has remained a popular and respected figure in the UK and around the world.

In 2017, Prince Philip announced his retirement from public life, and he has since focused on his charitable work and spending time with his family. He remains an influential figure in British society and will be remembered for his many contributions and the enduring legacy of his life and career."
6,Q10738,Dwayne Johnson," Dwayne Johnson, also known as ""The Rock,"" is a renowned professional wrestler, actor, and entrepreneur. He was born on May 2, 1972, in Hayward, California, and grew up in a family of professional wrestlers. From a young age, Johnson was heavily involved in the world of wrestling, and he made his debut in the sport at the age of 16.

Over the course of his career, Johnson became a household name in the world of professional wrestling, winning multiple championships and becoming a fan favorite for his larger-than-life persona and impressive physique. He gained even greater fame when he transitioned to the world of Hollywood, starring in a string of successful films, including the ""Fast and Furious"" franchise, ""Journey 2: The Mysterious Island,"" and ""San Andreas.""

Outside of his work in the entertainment industry, Johnson is also a successful entrepreneur and philanthropist. He has launched his own product lines, including a clothing brand and a line of energy drinks, and has used his platform to support various charitable causes, including supporting disaster relief efforts and promoting mental health awareness.

Throughout his career, Johnson has remained dedicated to his roots in the world of wrestling and has continued to be a beloved figure in the sport. He remains an inspiration to fans around the world and a testament to the power of hard work, dedication, and the ability to overcome obstacles."
7,Q41421,Michael Jordan," Michael Jordan, also known as ""The King,"" is one of the most iconic figures in the world of basketball. Born on February 17, 1937, in Wilmington, North Carolina, Jordan grew up playing basketball and dreaming of a professional career.

After a standout high school career, Jordan accepted a scholarship to the University of North Carolina, where he continued to dominate on the court. After three seasons with the Tar Heels, Jordan declared for the NBA draft and was selected third overall by the Chicago Bulls in 1984.

Over the next decade, Jordan became one of the most dominant players in NBA history. He won five MVP awards, led the Bulls to three NBA championships, and famously announced his retirement in 1993 only to come out of retirement in 1995 to play for the Washington Wizards.

After his playing career, Jordan became a successful businessman and entrepreneur, with investments in real estate, automobile dealerships, and the NBA's Charlotte Bobcats. He was also a dedicated philanthropist, donating millions of dollars to charitable causes and establishing the Michael Jordan Foundation to support underprivileged youth.

Throughout his career, Jordan was known for his incredible work ethic, competitive spirit, and trademark ""Air Jordan"" sneakers. He was inducted into the Basketball Hall of Fame in 2009 and continues to be celebrated as one of the greatest athletes of all time."
8,Q280856,George VI," George VI was born on December 18, 1901, in St. James's Palace, London, England. He was the son of King Edward VII and Queen Alexandra. As a young man, George attended Eton College and later went on to study at Trinity College, Cambridge.

In 1925, George married Lady Elizabeth Bowes-Lyon, who would later become Queen Elizabeth the Queen Mother. They had two daughters, Princesses Elizabeth and Margaret.

George ascended to the throne in 1936, after the abdication of his brother, King Edward VIII. As king, George faced numerous challenges, including World War II and the rise of fascism in Europe. He played an important role in the Allied victory, making speeches and rallying the nation.

George was also known for his stammer, which he struggled with throughout his life. Despite this, he was a charismatic leader and was beloved by the British people.

During his reign, George oversaw the growth of the British welfare state and played an important role in the development of the United Nations. He was also a patron of the arts and sciences, and was known for his love of music and opera.

George passed away on February 6, 1952, and was succeeded by his daughter, Queen Elizabeth II. He is remembered as a wise and compassionate leader who guided the nation through difficult times."
9,Q36159,LeBron James," LeBron James, born on December 30, 1979, in Akron, Ohio, is an American professional basketball player who is widely regarded as one of the greatest players of all time. He rose to fame during his high school basketball career, and was drafted first overall by the Cleveland Cavaliers in 2003.

Over the course of his career, James has played for the Miami Heat and the Los Angeles Lakers, winning four NBA championships, four NBA Most Valuable Player awards, and two Olympic gold medals. He is a four-time NBA scoring champion and a four-time NBA rebounding champion.

Off the court, James is known for his philanthropic efforts through the LeBron James Family Foundation, which supports educational programs, after-school programs, and other initiatives aimed at improving the lives of children and families. He is also a vocal advocate for social justice and has used his platform to speak out on issues such as police brutality and racial inequality.

Despite being one of the oldest players in the NBA, James continues to be a dominant force on the court, leading the Los Angeles Lakers to the NBA championship in 2020. He has shown no signs of slowing down, and remains one of the most feared players in the league."
