,s_uri,subject,generation
0,Q446468,Alison Eastwood," Alison Eastwood is an American actress and director. She was born on May 21, 1984, in Los Angeles, California. She is the daughter of actor and director Clint Eastwood and actress Sondra Locke. Alison grew up in the entertainment industry and made her acting debut in her father's film ""The Deadly Companions"" at the age of 14.

Over the years, Alison has appeared in several films and television shows, including ""Space Cowboys"", ""The Forger"", and ""S.W.A.T."" She has also directed several films, including ""The Mule"" and ""The Girl in the Spider's Web"".

Aside from her acting and directing career, Alison is also a photographer and painter. She has exhibited her photography and paintings in galleries and has won several awards for her work.

Alison is married to actor and director Jaime Feld and the couple has two children together. Despite being born into the entertainment industry, Alison has made a name for herself as a talented actress and director, and continues to work in the field."
1,Q392370,Jon Heder," Jon Heder was born on October 6, 1977 in Salt Lake City, Utah. He grew up in a large family and was the youngest of five children. From a young age, Jon was interested in acting and began taking classes at the Old Globe Theatre in San Diego.

Heder's breakout role came in 2001 when he starred in the independent film ""Napoleon Dynamite."" His portrayal of the titular character, a quirky and awkward young man, earned him widespread recognition and critical acclaim. The film was a surprise hit and solidified Heder as a rising star in Hollywood.

Following the success of ""Napoleon Dynamite,"" Heder appeared in a number of high-profile films, including ""The Benchwarmers,"" ""Blades of Glory,"" and ""A Mighty Wind."" He also lent his voice to the animated film ""The Polar Express.""

Despite his success, Heder has remained humble and down-to-earth. He has continued to work in the film industry, appearing in smaller roles and independent films. In 2017, he made a surprise return to the spotlight with the release of the film ""Trainspotting 2,"" in which he played the role of a young man with a developmental disability.

Outside of his acting career, Heder is known for his kind and generous nature. He has been involved in various charitable causes and has used his platform to raise awareness for important issues.

Overall, Jon Heder is a talented actor and a kind-hearted individual who has made a lasting impact on the film industry and the world."
2,Q529413,Daniel Henney," Daniel Henney is a South Korean-American actor and model. He was born on January 28, 1979, in Seoul, South Korea, and moved to the United States with his family when he was just five years old. Growing up in the States, Henney spoke limited English and struggled to fit in with his peers. However, he found solace in acting and modeling, which allowed him to express himself creatively and showcase his unique personality.

Henney's acting career began to take off in the early 2000s, with roles in films such as ""The Spy Next Door"" and ""Sex and the Other Drugs."" He also appeared in popular TV shows like ""Criminal Minds"" and ""Grey's Anatomy."" In addition to his work in Hollywood, Henney has also starred in several Korean dramas, catering to his Asian fan base.

Despite his success, Henney has remained humble and down-to-earth. He is known for being a hard worker and a dedicated actor, always putting in the time and effort to perfect his craft. Henney is also a passionate advocate for diversity and representation in the entertainment industry, using his platform to promote inclusivity and acceptance.

Outside of his acting career, Henney is a devoted husband and father. He is married to his wife, with whom he has two children. When not working, Henney enjoys spending time with his family and pursuing his hobbies, which include photography, writing, and playing the guitar.

Overall, Daniel Henney is a talented and versatile actor who has made a significant impact on the entertainment industry. With his charming personality, dedication to his craft, and commitment to diversity and representation, Henney has become a beloved figure among fans and industry professionals alike."
3,Q434669,Phyllis Schlafly," Phyllis Schlafly was an American lawyer, conservative political activist, and author. Born on August 11, 1924, in St. Louis, Missouri, Schlafly was the youngest of five children in a family that was politically active. She attended Washington University in St. Louis, where she earned her undergraduate degree and later her law degree.

After graduating from law school, Schlafly joined the St. Louis firm of Pollack, Krasovsky, and Benton as an associate. She became one of the few female attorneys in the city, and she quickly made a name for herself as a skilled litigator. In 1953, she married Thomas Schlafly, a businessman and brewer, and the couple had six children.

In the 1960s and 1970s, Schlafly became increasingly involved in conservative politics. She was a founding member of the National Conservative Political Action Committee and served as its president from 1974 to 1977. She was also a delegate to the 1972 Republican National Convention.

Schlafly authored several books on conservative issues, including ""A Choice Not an Echo"" and ""The Profession of Hope."" She was a popular speaker and commentator, and her syndicated column, ""The Phyllis Schlafly Report,"" was widely read.

In 1982, Schlafly founded the Eagle Forum, a conservative political action group that promoted conservative values on the local, state, and national levels. She served as the organization's president until her death in 2016.

Throughout her career, Schlafly was a strong advocate for traditional values and conservative policies. She was a mentor to many young conservatives and leaves a lasting legacy in the conservative movement."
4,Q4302005,Luke Bracey," Luke Bracey is an Australian actor, known for his roles in various films and television series. He was born on August 18, 1984, in Sydney, Australia. From a young age, Bracey was interested in acting and began his career by appearing in local theater productions.

His first major role was in the film ""Home and Away,"" where he played the character of Shaun ""Shaz"" Bradley. This role brought him widespread recognition and led to more opportunities in the entertainment industry.

Bracey has since appeared in a number of films and television shows, including ""The November Man,"" ""Point Break,"" ""Gods of Egypt,"" ""NCIS: New Orleans,"" and ""Marvel's Agents of S.H.I.E.L.D."" He has also lent his voice to the video game ""Battlefield 1.""

Despite his success, Bracey remains humble and dedicated to his craft. He continues to hone his skills and is always looking for new and challenging roles to play. With his talent and hard work, there is no doubt that Luke Bracey will continue to be a prominent figure in the world of acting."
5,Q723256,Peter Serafinowicz," Peter Serafinowicz is a British actor, comedian, and writer. He was born on August 10, 1968, in Nottingham, England. Serafinowicz began his career in comedy as a member of the sketch group ""The Comedy Unit,"" where he met fellow comedian and collaborator, Steve Coogan.

Together, Serafinowicz and Coogan created the popular character ""Sebastian Flyte,"" the effete and witty student from ""Paddington,"" which gained a cult following in the late 1990s. Serafinowicz also played the role of ""Mr. Voice,"" the narrator of the show.

Serafinowicz has also appeared in numerous films and television shows, including ""The Chronicles of Narnia: Prince Caspian,"" ""Hot Fuzz,"" ""The Boat That Rocked,"" ""The Death of Stalin,"" and ""The Brothers Grimsrud."" He has also lent his voice to several animated films, such as ""Despicable Me"" and ""The Lego Movie.""

In addition to his acting work, Serafinowicz is also a writer and has contributed to several television shows, including ""The Thick of It"" and ""In the Long Cool End of the Tube."" He has also written for ""Saturday Night Live"" and ""The Daily Show.""

Serafinowicz is known for his quick wit and clever writing, as well as his distinctive voice and comedic timing. He has earned a reputation as one of the most talented and versatile comedians of his generation."
6,Q313657,Colin Morgan," Colin Morgan was born on April 15, 1979 in Swansea, Wales. He began his acting career at a young age, making his professional debut in the film ""The Story of a Boy Called Boy"" in 1999. He went on to star in the television series ""Tristan & Isolde"" and ""The Labyrinth"" in the early 2000s.

Morgan's breakout role came in 2007 when he was cast as the titular character in the BBC series ""Merlin."" He played the young wizard Merlin, who becomes a mentor to the young King Arthur, for three seasons. His performance was praised by critics and audiences alike, and he won a National Television Award for Best Actor.

After ""Merlin,"" Morgan continued to work in film and television, appearing in projects such as ""The Iron Lady,"" ""The Mortal Instruments: City of Bones,"" and ""The Living and the Dead."" He also returned to the stage, where he starred in productions of ""The Audience"" and ""Macbeth.""

In addition to his acting career, Morgan is also known for his work as a director and producer. He has directed episodes of ""The Musketeers"" and ""The Cursed Medallion,"" and produced the short film ""The Pass.""

Outside of his career, Morgan is known for his advocacy work for LGBTQ+ rights. He has spoken publicly about his own experiences as a gay man and has used his platform to raise awareness about LGBTQ+ issues.

Overall, Colin Morgan is a talented actor, director, and producer who has made a significant impact on the entertainment industry. He is known for his versatile acting skills, his dedication to his craft, and his commitment to LGBTQ+ rights."
7,Q3608940,Remy LaCroix," Remy LaCroix was born on December 25, 1985, in the small town of St-Hyacinthe, Quebec, Canada. From a young age, Remy was fascinated by the world of music and began playing the guitar at the age of 13. He quickly became a self-taught musician, spending countless hours practicing and perfecting his craft.

In 2004, at the age of 19, Remy decided to pursue his dream of becoming a professional musician. He moved to Montreal to attend the prestigious Collège de musique et d'art dramatique du Québec, where he honed his skills and gained valuable experience performing in various musical productions.

After completing his studies, Remy began to make a name for himself in the Montreal music scene. He performed at various venues around the city, including the famous Rialto Theatre, and quickly gained a loyal fan base. In 2010, Remy released his debut album, ""The Voice Within,"" which received critical acclaim and helped establish him as a rising star in the Canadian music industry.

Over the next few years, Remy continued to tour extensively throughout Canada and the United States, performing at sold-out concerts and wowing audiences with his captivating stage presence and soulful sound. In 2013, he released his sophomore album, ""Lost in Thought,"" which further solidified his status as a talented and accomplished musician.

Despite his success, Remy remained humble and dedicated to his craft. He continued to push himself to new heights, always striving for excellence and refusing to settle for anything less than his best. In 2016, he released his highly anticipated third album, ""The Journey,"" which marked a new chapter in his career and showcased his growth as an artist.

Today, Remy LaCroix remains at the forefront of the Canadian music scene, inspiring fans and fellow musicians alike with his passion, dedication, and undeniable talent. His music continues to resonate with audiences around the world, and he remains a beloved and influential figure in the industry."
8,Q295153,Richie Sambora," Born on July 11, 1959, in the United States, Richie Sambora is an accomplished musician, singer, and songwriter. He rose to fame in the 1980s as the lead guitarist and co-lead vocalist of the rock band Bon Jovi. Sambora's talent and charisma helped propel the band to international success, with hits like ""Livin' on a Prayer,"" ""You Give Love a Bad Name,"" and ""Wanted Dead or Alive.""

Sambora's guitar work and powerful vocals were integral to Bon Jovi's sound, and he became one of the most recognizable figures in rock music. In addition to his work with Bon Jovi, Sambora has also released several solo albums, including ""Stranger in This Town"" and ""Aftermath.""

Despite his success, Sambora has also faced personal challenges, including struggles with drug addiction and a highly publicized split from Bon Jovi in the early 2010s. However, he has continued to tour and record music, with a new album, ""Radio Free America,"" set to be released in 2021.

Throughout his career, Richie Sambora has earned a reputation as a talented musician and a dedicated performer. His influence on rock music and his enduring popularity have made him a beloved figure in the industry."
9,Q2704462,Urijah Faber," Urijah Faber is a retired American mixed martial artist. He was born on February 7, 1979, in Isla Vista, California. Faber began his martial arts training at the age of 15, starting with karate and later transitioning to mixed martial arts.

Faber made his professional MMA debut in 2003 and quickly gained a reputation as a talented and exciting fighter. He won several fights in the early stages of his career, including a memorable bout against Joe Lauzon at The Ultimate Fighter 3 Finale.

In 2007, Faber challenged for the UFC Light Heavyweight Championship, but lost a close decision to champion Chuck Liddell. Despite the loss, Faber continued to impress and in 2008, he won the UFC Interim Light Heavyweight Championship with a split decision victory over Thiago Silva.

Faber would go on to have a successful career in the UFC, competing in several weight classes and earning a reputation as one of the toughest fighters in the division. He retired from MMA in 2019 with a record of 35 wins and 14 losses.

Outside of the octagon, Faber is an avid surfer and outdoor enthusiast. He is also a popular figure in the MMA community and is known for his humble and gracious demeanor both in and out of the cage."
