,s_uri,subject,generation
0,Q15123969,Sam Smith," Sam Smith is a British singer and songwriter who first gained recognition in the UK with the release of his debut single, ""Latch,"" in 2012. Born on May 19, 1972, in Tettenhall, Wolverhampton, Smith grew up in a musical family and began singing at a young age. He attended the Royal Academy of Music, where he studied musical theater and discovered his passion for songwriting.

After leaving the Academy, Smith began performing in local theater productions and working as a session singer. In 2010, he caught the attention of Disclosure, who invited him to collaborate on their album, ""Settle."" Their single, ""Latch,"" became a huge hit in the UK, and Smith's powerful vocals and emotive songwriting quickly made him a rising star in the music industry.

Since then, Smith has released two critically acclaimed albums, ""In the Lonely Hour"" and ""The Thrill of It All,"" both of which topped the charts in the UK and earned him numerous awards, including four Grammy Awards. He has also collaborated with a variety of artists, including Mary J. Blige, Adam Lambert, and Tove Lo.

Despite his success, Smith has remained humble and dedicated to his craft. He has spoken openly about his struggles with mental health and has used his platform to raise awareness about LGBTQ+ issues and acceptance. In 2017, he came out as non-binary, further highlighting his commitment to self-expression and inclusivity.

Today, Sam Smith continues to captivate audiences with his powerful voice and heartfelt songwriting. His music resonates with listeners around the world, and he remains one of the most talented and influential artists of his generation."
1,Q315083,Jeremy Piven," Jeremy Piven is an American actor, comedian, and director. He was born on September 3, 1967, in Chicago, Illinois. Piven began his career in the entertainment industry as a stand-up comedian, performing at various comedy clubs and festivals across the United States.

In 1991, Piven made his film debut in the comedy ""Little Sister,"" and in 1992, he made his television debut on the sitcom ""Family Matters."" He quickly became known for his comedic talents and landed roles in several popular films and television shows, including ""Ace Ventura: Pet Detective,"" ""The Rock,"" ""Old School,"" ""Scream 3,"" ""Entourage,"" and ""Mr. Selfridge.""

Piven is perhaps best known for his portrayal of Ari Gold in the hit television series ""Entourage,"" for which he won a Golden Globe Award for Best Actor in a Supporting Role in a Series, Mini-Series, or Television Movie. He has also received critical acclaim for his performances in the films ""The Goods: Live from the Basement"" and ""The Foot Fist Way.""

In addition to his acting career, Piven has also directed and produced several films and television shows, including the comedy ""The Benchwarmers"" and the reality show ""Celebrity Fit Club.""

Outside of his work in the entertainment industry, Piven is known for his philanthropic efforts. He has been involved with several charitable organizations, including the Make-A-Wish Foundation and the Children's Hospital Los Angeles.

Overall, Jeremy Piven is a talented and versatile actor, comedian, and director who has made a significant impact on the entertainment industry."
2,Q1768,Ella Fitzgerald," Ella Fitzgerald was an American jazz singer, born on April 25, 1917, in New York City. She was one of the most influential and acclaimed vocalists in the history of jazz music.

Fitzgerald began her career in the 1930s, singing with the Chick Webb band and later with other jazz musicians. She quickly gained a reputation for her impressive vocal range, scatting abilities, and unique improvisational style.

In the 1940s and 1950s, Fitzgerald became a popular performer at jazz clubs and festivals, and she recorded many successful albums, including ""Ella Fitzgerald Sings Gershwin,"" ""Ella in Berlin,"" and ""Ella Swings Lightly."" She also appeared in several films and television shows, including ""Pennies from Heaven"" and ""The Ed Sullivan Show.""

Fitzgerald's career was marked by many highlights, including her legendary performance at the 1956 Newport Jazz Festival, where she sang a medley of songs associated with the great composer George Gershwin, who had died the previous year. She also won several Grammy Awards and was inducted into the Jazz Hall of Fame.

Throughout her career, Fitzgerald continued to push the boundaries of what was possible with the human voice, and her influence on jazz music and popular culture is still felt today. She passed away on June 15, 1996, but her legacy lives on through her recordings and the countless musicians and singers who have been inspired by her artistry."
3,Q1687736,Jerome Flynn," Jerome Flynn is a British actor, best known for his roles in television dramas and historical films. He was born on September 19, 1968, in London, England. Flynn began his acting career in the early 1990s, making his television debut in the series ""Peak Practice."" He went on to appear in a number of other television shows, including ""The Bill,"" ""Midsomer Murders,"" and ""Doctor Who.""

One of Flynn's most notable roles was as the character Brienne of Tarth in the hit television series ""Game of Thrones."" He played the role for four seasons, from 2013 to 2017. His performance was widely praised, and he received critical acclaim for his portrayal of the strong-willed and independent-minded character.

In addition to his work on ""Game of Thrones,"" Flynn has also appeared in a number of films, including the historical drama ""The King's Speech"" and the fantasy film ""The Golden Compass."" He has also worked on stage, appearing in productions of ""Romeo and Juliet"" and ""The Tempest.""

Outside of his acting career, Flynn is also known for his work as a director and producer. He has directed episodes of ""Game of Thrones"" and has produced a number of other television shows and films.

Despite his success as an actor, Flynn has remained humble and dedicated to his craft. He continues to work in the film and television industry, and is widely respected for his talent and professionalism."
4,Q302762,Barry Manilow," Barry Manilow is an American singer, songwriter, arranger, and producer. He was born Barry Alan Pincus on November 15, 1943, in New York City. Manilow began playing the piano at a young age and was influenced by classical music and jazz. He attended the Juilliard School of Music, where he studied piano and composition.

After leaving Juilliard, Manilow began his career as a songwriter for other artists, including Bette Midler and the Drifters. He also worked as a producer for other musicians, including John Denver and the Sandpeppers.

In the early 1970s, Manilow began recording his own music and achieved success with his album ""Barry Manilow."" His hit singles included ""Mandy,"" ""I Write the Songs,"" and ""Copacabana."" He became known for his catchy tunes and smooth, piano-based sound.

Manilow has released over 40 albums throughout his career and has sold over 80 million records worldwide. He has won five Grammy Awards and has been nominated for numerous others. He has also been awarded the Songwriters Hall of Fame's Career Achievement Award and the Kennedy Center Honors.

In addition to his music career, Manilow has also been involved in various charitable causes, including the American Cancer Society and the Los Angeles Gay and Lesbian Center. He has been openly gay throughout his career and has been an advocate for LGBTQ rights.

Manilow continues to perform and record music, and he remains a beloved figure in the world of pop music."
5,Q19201,Mike Shinoda," Mike Shinoda is an American musician, singer-songwriter, record producer, and visual artist. He was born on February 1Ћ, 1977, in Arcadia, California. Shinoda is best known as the co-founder of the American rock band, Linkin Park. He served as the band's vocalist, rapper, and keyboardist.

Shinoda's interest in music began at an early age, and he started playing the guitar at 13. He later attended the Art Center College of Design in Pasadena, California, where he met the other members of Linkin Park. The band was formed in 1996, and they released their debut album, ""Hybrid Theory,"" in 2000, which became one of the best-selling albums of the 21st century.

Aside from his work with Linkin Park, Shinoda has also pursued a solo career. In 2010, he released his debut solo album, ""Dropping Bombs,"" which featured a mix of rock, electronic, and hip-hop influences. He has also released two more solo albums, ""Post Traumatic"" in 2018 and ""Palimpsest"" in 2021.

Shinoda is also known for his work as a record producer, having produced albums for various artists such as Styles of Beyond, Fort Minor, and blink-182. He has also been involved in various other projects, such as creating music for video games and film soundtracks.

Outside of his music career, Shinoda is also an accomplished visual artist. He has created artwork for Linkin Park's albums and has exhibited his work in galleries. He is also known for his work with the non-profit organization, Music for Relief, which provides aid to those affected by natural disasters.

Overall, Mike Shinoda is a highly accomplished musician, singer-songwriter, and visual artist, with a career that has spanned over two decades. His contributions to the music industry and his philanthropic efforts have made him a respected figure in the worlds of music and art."
6,Q314504,James May," James May is a well-known British television presenter, engineer, and inventor. He was born on March 16, 1975, in Maidstone, Kent, England. May grew up with a keen interest in engineering and technology, which led him to pursue a degree in mechanical engineering at the University of Bath.

After completing his degree, May began his career as an engineer, working on various projects in the automotive and aerospace industries. However, he soon realized that his true passion lay in presenting and explaining complex technical concepts to a wider audience.

In 2002, May joined the BBC's popular television show ""Top Gear,"" where he co-hosted alongside Jeremy Clarkson and Richard Hammond. The show became an instant hit, and May's expertise in automotive engineering and his ability to explain complex concepts in a simple and entertaining way made him a fan favorite.

May has also hosted other television shows, such as ""James May: My, What I Means,"" ""The Reassembler,"" and ""James May: Our Man in Japan."" In addition to his television work, May has also authored several books on engineering and technology, including ""The Knowledge: A Whole New Mind.""

Aside from his television and writing career, May is also an inventor and has filed several patents throughout his life. He has a particular interest in electric vehicles and has developed his own electric car, which he showcased on ""Top Gear.""

Overall, James May is a highly respected figure in the fields of engineering and technology, known for his expertise, wit, and ability to make complex concepts accessible to a wide audience."
7,Q229704,Michelle McCool," Michelle McCool is a former professional wrestler, born on August 25, 1979, in St. Louis, Missouri. She began her career in the early 2000s, training at the World League Wrestling training facility in St. Louis.

McCool made her professional debut in 2004, competing in various independent promotions across the United States. She quickly gained a reputation as a hard-hitting and skilled wrestler, with a particular focus on powerbombs and other explosive moves.

In 2005, McCool signed a developmental contract with World Wrestling Entertainment (WWE), and was assigned to their developmental territory, Ohio Valley Wrestling. She quickly became a fan favorite, and in 2007, she was called up to the main roster, making her debut on the SmackDown! brand.

Over the next several years, McCool became a regular on the SmackDown! and ECW brands, competing in numerous high-profile matches and feuding with a variety of opponents. She also became known for her strong work ethic and dedication to the sport, which earned her the respect of her fellow wrestlers.

In 2010, McCool won her first championship, when she and her partner, Layla El, defeated Melina and Beth Phoenix to become the WWE Women's Champions. She would go on to hold the championship for several months, defending it against a variety of challengers.

After leaving WWE in 2011, McCool continued to compete in the independent circuit, and also became involved in the promotion of women's wrestling. She has since become a vocal advocate for equal pay and opportunities for female wrestlers, and has worked to help develop the next generation of female wrestlers.

Outside of the ring, McCool is known for her kind and approachable demeanor, and has been praised for her willingness to interact with fans and support various charitable causes. She currently resides in St. Louis, Missouri, and remains an active participant in the wrestling community."
8,Q30767,Caroline Wozniacki," Caroline Wozniacki is a professional tennis player from Denmark. She was born on July 11, 1978, in Odense, Denmark. Wozniacki began playing tennis at a young age and quickly showed great talent in the sport. She started playing competitively at the age of 14 and quickly rose through the ranks, winning her first professional title in 2002.

Throughout her career, Wozniacki has achieved numerous accolades, including being ranked as the world's number one player on multiple occasions. She has won 30 career singles titles, including four Grand Slam titles - the Australian Open, the French Open, the US Open, and Wimbledon. She has also won four doubles titles.

Wozniacki is known for her consistency, strong baseline game, and powerful serve. She has been praised for her all-around game and her ability to win matches in different ways, whether through aggressive play or defensive tactics.

Off the court, Wozniacki is known for her charitable work and her dedication to giving back to her community. She has established several foundations to support children and families in need, and has been involved in various charitable initiatives throughout her career.

Overall, Caroline Wozniacki is widely regarded as one of the greatest female tennis players of all time. Her achievements on the court, combined with her off-court philanthropy, make her a true role model for young athletes and fans around the world."
9,Q235068,Claudio Ranieri," Claudio Ranieri was born on November 19, 1959, in Cremona, Italy. He began his playing career with local side Cremonese before moving to Roma in 1977. After a brief stint in the United States with the Tampa Bay Rowdies, Ranieri returned to Italy to play for several clubs, including Ascoli, Fiorentina, and Atalanta.

After retiring as a player in 1998, Ranieri began his coaching career with Atalanta's youth team. He quickly rose through the ranks, becoming the team's head coach in 2001. In 2004, he was appointed as the head coach of the Italy national team, leading them to the quarterfinals of the 2006 World Cup.

Ranieri's coaching career took off in 2008 when he was appointed as the head coach of Fulham. In just his second season, he led the club to promotion to the Premier League. He then went on to manage several other clubs, including Chelsea, where he led them to the 2010 FA Cup title.

After a brief stint with the Greek national team, Ranieri was appointed as the head coach of Leicester City in 2015. In his first season, he led the club to an improbable Premier League title, cementing his status as one of the greatest managers in football history.

Despite his success at Leicester, Ranieri was unable to replicate his magic at other clubs, including Watford and Sampdoria. However, he remains a beloved figure in football for his unorthodox coaching style and ability to get the most out of his players."
