,s_uri,subject,generation
0,Q348459,George Benson," George Benson was born on December 20, 1949 in the small town of St. Joseph, Missouri. He grew up in a musical family and began playing the guitar at the age of 13. After completing high school, Benson moved to California to pursue a career in music.

In the late 1960s, Benson joined several local bands and played at various clubs and venues around the Los Angeles area. He quickly gained a reputation as a talented guitarist and singer, and was soon offered a recording contract with the major record label, Warner Bros. Records.

Benson's debut album, ""Benson,"" was released in 1970 and quickly became a critical and commercial success. The album featured a mix of original material and covers of popular songs, and showcased Benson's unique blend of jazz, pop, and R&B influences.

Over the next several decades, Benson released over 30 albums and became one of the most successful and influential musicians of his time. He was known for his smooth and soulful voice, as well as his virtuosic guitar playing and composing skills.

Benson's music has had a lasting impact on the world of music, and he continues to be celebrated and admired by fans and critics alike. He has been inducted into the Grammy Hall of Fame, and has received numerous awards and accolades for his contributions to the music industry.

Despite his many accomplishments, Benson remains humble and dedicated to his craft. He continues to tour and perform, and remains an influential figure in the world of music."
1,Q3027407,Diego Klattenhoff," Diego Klattenhoff was born on January 1, 1980 in Mexico City, Mexico. He grew up in a family of artists, which inspired him to pursue a career in the arts. At the age of 16, he moved to the United States to attend the prestigious Juilliard School in New York City, where he studied music, theater, and dance.

After graduating from Juilliard, Diego traveled the world, performing in various theaters and concert halls. He became known for his versatile performances, ranging from classical music to modern theater. He also gained recognition for his work in film and television, appearing in several high-profile projects.

Despite his success, Diego remained humble and dedicated to his craft. He was known for his work ethic and his commitment to his art. He continued to tour and perform, always seeking new challenges and opportunities to grow as an artist.

Diego passed away on March 31, 2023, leaving behind a legacy of inspiration and creativity. He will be deeply missed by his fans and fellow artists, who were inspired by his passion, talent, and dedication to his craft."
2,Q1189370,Holland Roden," Holland Roden is an American actress, born on September 7, 1986, in Dallas, Texas. She began her acting career at a young age, making her film debut in 2006's ""The Covenant."" She went on to appear in various films and television shows, including ""Teen Wolf,"" ""The Originals,"" and ""Stranger Things.""

Roden's breakout role came in 2011 when she was cast as the lead in the film ""Hall Pass,"" alongside Owen Wilson and Jenna Fischer. The film received positive reviews and helped establish Roden as a rising star in Hollywood.

In addition to her film and television work, Roden has also appeared in several stage productions, including a critically acclaimed turn in the off-Broadway production of ""Love and Other Drugs.""

Outside of her acting career, Roden is also known for her advocacy work in the fight against human trafficking. In 2012, she founded the non-profit organization ""The Haven,"" which aims to provide support and resources to victims of human trafficking.

Roden continues to be a prominent figure in the entertainment industry, with a career that has already spanned over a decade. With her talent, versatility, and dedication to social justice, it's clear that she has a bright future ahead of her."
3,Q2049494,Shankar Mahadevan," Shankar Mahadevan is a renowned Indian musician, composer, and singer. He was born on March 14, 1961, in Chennai, India. His father was a music teacher, and he grew up in an environment that was deeply rooted in music. He started learning the veena, a traditional Indian stringed instrument, at the age of four, and went on to learn several other instruments, including the guitar, keyboard, and drums.

Mahadevan completed his graduation in music from the Trinity College of London and later pursued a degree in Western classical music from the University of London. He also received training in Carnatic music from the legendary composer and musician, M.S. Viswanathan.

Mahadevan started his career as a music teacher, but soon realized that his true passion lay in composing and singing. He started composing music for films in the early 1990s and went on to become one of the most successful music directors in the Indian film industry. He has composed music for over 50 films, and his songs have been widely appreciated for their melody and depth.

As a singer, Mahadevan has recorded several albums, including the hit album ""Thumbs Up,"" which won him several awards and accolades. He has also performed at prestigious concerts and events, both in India and abroad.

Mahadevan is not just limited to music. He is also involved in several social and charitable causes. He has started several organizations to promote music education and to help underprivileged children. He is also involved in several environmental and wildlife conservation initiatives.

Overall, Shankar Mahadevan is a multi-talented musician, composer, and singer who has made significant contributions to the Indian music industry. He continues to inspire and entertain audiences with his music and his philanthropic efforts."
4,Q503760,Gale Sayers," Gale Sayers was a legendary American football player who was born on September 28, 1943, in Winston-Salem, North Carolina. He was raised by his mother and grandparents after his father left the family when he was just two years old. Sayers showed a natural talent for football from a young age and was a standout player in high school, where he was named the North Carolina High School Player of the Year in 1961.

Sayers attended the University of North Carolina at Chapel Hill, where he continued to excel on the football field. He was a consensus All-American in 1964 and 1965, and he set numerous school records during his time there. After college, Sayers was drafted by the Chicago Bears in the first round of the 1965 NFL Draft.

Over the course of his 12-year career with the Bears, Sayers became one of the most dominant running backs in NFL history. He was a six-time Pro Bowl selection and was named the NFL Most Valuable Player in 1965 and 1967. Sayers was known for his speed, agility, and powerful running style, and he often broke tackles and ran for long distances. He finished his career with 12,393 yards rushing and 108 touchdowns.

After his playing career ended, Sayers became a successful businessman and philanthropist. He was involved in several business ventures, including a stake in the Chicago Bears, and he was also a frequent donor to charitable causes. In 1997, he was inducted into the Pro Football Hall of Fame.

Sayers passed away on May 23, 2021, at the age of 77. He was remembered as one of the greatest football players of all time and a beloved figure in the Chicago sports community."
5,Q381543,Stephen Mulhern," Stephen Mulhern is a British comedian, actor, and television presenter. He was born on August 14, 1979, in Wigan, Lancashire, England. Mulhern began his career in comedy by performing stand-up comedy at various clubs and events across the UK. He quickly gained a reputation as a talented comedian and was soon invited to perform on various television programs.

Mulhern's first major television appearance came in 2005, when he was invited to host the children's television program ""Smile,"" which aired on the CBBC channel. He quickly became a fan favorite and was soon given the opportunity to host other programs, including ""The Saturday Show"" and ""The X Factor.""

In addition to his work as a television host, Mulhern has also appeared in various films and television shows, including ""The Fast Show,"" ""Green Wing,"" and ""The Inbetweeners."" He has also written and performed in his own comedy sketch show, ""Mulhern's Mates.""

Mulhern is known for his quick wit and ability to make audiences laugh, and he has become a beloved figure in British comedy. He continues to perform and write, and is currently working on new projects."
6,Q14755556,Willie Robertson," Willie Robertson is a well-known American businessman and television personality. He was born on April 20, 1972, in West Monroe, Louisiana. Robertson grew up in a family of outdoorsmen and developed a strong passion for hunting and fishing from a young age.

After completing high school, Robertson attended Louisiana State University, where he earned a degree in Business Administration. After college, he worked in the banking industry for several years before deciding to pursue a career in the outdoor industry.

In 2002, Robertson co-founded Duck Commander, a company that specializes in the production of duck calls and other outdoor gear. The company quickly became successful, and Robertson became a prominent figure in the outdoor industry.

In 2006, Robertson and his family were featured on the reality TV show ""Duck Dynasty,"" which followed the day-to-day operations of Duck Commander. The show became incredibly popular and ran for 11 seasons, making Robertson a household name.

In addition to his work with Duck Commander, Robertson is also known for his appearances on various TV shows and his role as a commentator for various outdoor events. He has also been involved in several philanthropic efforts, including supporting veterans and children in need.

Overall, Willie Robertson is a successful businessman and television personality who has made a significant impact on the outdoor industry and popular culture."
7,Q209479,Kyle Busch," Kyle Busch was born on May 2, 1975, in Las Vegas, Nevada. He began his racing career at a young age, competing in his first race at the age of 16. Despite his young age, Busch quickly proved to be a talented driver, winning his first race in only his third attempt.

Over the next few years, Busch honed his skills and gained experience, eventually making the jump to the NASCAR Cup Series in 2001. He quickly established himself as a top driver, winning his first Cup Series race in 2004 and going on to win a total of 19 races throughout his career.

In addition to his success in the Cup Series, Busch has also been successful in other forms of racing, including the Xfinity Series and the Camping World Truck Series. He has also competed in several international races, including the 24 Hours of Le Mans and the 24 Hours of Daytona.

Off the track, Busch is known for his outgoing personality and his love of music. He often performs at race tracks and events, and has even released his own album of country music. Busch is also actively involved in several charitable organizations, including his own foundation, the Kyle Busch Foundation, which supports children's hospitals and other charitable causes."
8,Q51703,Dina Merrill," Dina Merrill was an American actress, author, and television personality. She was born on August 29, 1923, in New York City, to a wealthy family. Her father was a stockbroker and her mother was a socialite. She attended the Spence School in New York City and later attended the Sorbonne in Paris.

Merrill began her career in the entertainment industry as a model and actress, making her film debut in the 1943 film ""Lady in the Dark."" She went on to appear in numerous films and television shows throughout the 1950s and 1960s, including ""The Hitchcock Theater,"" ""The Dick Powell Show,"" and ""The Untouchables.""

In addition to her acting career, Merrill was also an author and wrote several books, including ""Survivor's Club,"" ""The Survivor's Club,"" and ""The Survivor's Club."" She also wrote a memoir called ""Dina: A Memoir.""

Merrill was married four times and had three children. She was known for her elegant and sophisticated style and was a popular figure in Hollywood and the social scene. She passed away on June 12, 2017, at the age of 93."
9,Q254576,Judy Collins," Judy Collins is an American singer-songwriter and social activist. Born on January 15, 1939, in Chicago, Illinois, Collins grew up in a family that valued music and the arts. Her father was a pianist and composer, and her mother was a concert pianist. Collins began playing the guitar at the age of 13 and began writing her own songs shortly thereafter.

In the early 1960s, Collins moved to New York City to pursue a career in music. She quickly made a name for herself as a folk singer, and her music was often compared to that of Joan Baez and Joni Mitchell. Collins's songs were known for their political and social commentary, and she often performed at protests and demonstrations.

One of Collins's most famous songs is ""Both Sides, Now,"" which was inspired by a line in a poem by John Donne. The song became a hit in the late 1960s and has since been covered by numerous artists. Collins's music has been featured in numerous films and television shows, and she has received numerous awards and accolades for her contributions to music and social justice.

In addition to her music career, Collins has also been an active participant in the civil rights movement and the women's movement. She has served on the board of directors for several organizations, including the National Organization for Women and the American Civil Liberties Union. Collins has also been an advocate for LGBTQ rights and has been openly gay throughout her career.

Throughout her career, Collins has remained a beloved and influential figure in music and social justice. Her music continues to inspire and empower people around the world, and she remains an important figure in the history of folk music and social activism."
