,s_uri,subject,generation
0,Q184586,Gareth Bale," Gareth Bale is a professional footballer who was born on July 16, 1979, in Cardiff, Wales. He began his career with Southampton before moving to Tottenham Hotspur in 2007, where he became a key player for the team. In 2013, Bale signed with Real Madrid, where he has continued to be a vital member of the team.

Throughout his career, Bale has been known for his exceptional speed, technical ability, and powerful left foot, which has led to him being nicknamed ""The Welsh Wizard."" He has won numerous accolades, including the PFA Player of the Year award four times and the UEFA Best Player in Europe award once.

In addition to his success on the field, Bale has also been an influential figure off the field. He has been actively involved in charitable work, particularly in his home country of Wales, where he has supported various initiatives aimed at improving the lives of young people.

Despite his success and achievements, Bale remains humble and dedicated to his craft. He continues to push himself to improve and remains a key player for Real Madrid and the Welsh national team."
1,Q234363,Maisie Williams," Maisie Williams is a British actress best known for her portrayal of Arya Stark in the hit HBO series Game of Thrones. She was born on March 21, 1977, in Bristol, England, and grew up in a creative and artistic household. Her mother was a costume designer, and her father was a musician.

Williams began her acting career at a young age, appearing in various stage productions and television shows. She made her film debut in the 2007 film ""The Last of the Tudor Queens,"" and went on to appear in films such as ""The Secret of Moonacre"" and ""The Devil and the Deep Blue Sea.""

However, it was her role as Arya Stark on Game of Thrones that brought her widespread recognition and critical acclaim. Her performance was praised for its depth and complexity, and she received several awards and nominations for her work on the show.

In addition to her work on Game of Thrones, Williams has also appeared in the films ""Kick-Ass"" and ""Another Me,"" and has lent her voice to the animated film ""How to Train Your Dragon."" She has also been involved in various charitable causes, including working with the charity organization Smart Works to help empower women.

Outside of her acting career, Williams is also a talented musician and singer, and has released her own music under the name ""half girl half person."" She has been recognized for her contributions to both the entertainment industry and the charitable world."
2,Q902879,Ranveer Singh," Ranveer Singh is a well-known Indian actor who was born on October 28, 1978, in Mumbai, Maharashtra, India. He began his acting career in the early 2000s and has since become one of the most popular and successful actors in the Indian film industry.

Ranveer made his acting debut in the 2008 film ""Junglee,"" but it was his performance in the 2010 film ""Band Baaja Baaraat"" that truly launched his career. He went on to star in several critically acclaimed films, including ""Ra.One,"" ""Bajirao Mastani,"" and ""Padmaavat,"" among others.

In addition to his work in films, Ranveer has also made a mark in the fashion industry. He has been featured in several fashion magazines and has even walked the ramp for several leading fashion designers.

Ranveer is known for his versatile acting skills and his ability to play a wide range of roles. He has been praised for his performances in both commercial and art house films, and has won several awards for his work, including the Filmfare Award for Best Actor.

Outside of his work in the film and fashion industries, Ranveer is also known for his philanthropic efforts. He has been involved with several charitable organizations and has used his platform to raise awareness about important social and political issues.

Overall, Ranveer Singh is a talented and versatile actor who has made a significant impact on the Indian film and fashion industries. He continues to be a beloved figure in the entertainment world and is admired for his dedication to his craft and his commitment to giving back to his community."
3,Q862460,Bill Skarsgård," Bill Skarsgård is a Swedish actor, born on August 9, 1992, in Stockholm, Sweden. He is the son of actor Stellan Skarsgård and film director My Big Fat Swedish Movie. Bill has three siblings: Gustaf, Sam, and Eija.

Skarsgård began his acting career at the age of six, when he made his first appearance in his father's film, ""The Simple-Minded Murder"". He continued to act in various Swedish films and television shows throughout his childhood and adolescence.

In 2011, Skarsgård made his English-language film debut in the horror film ""The Devil's Double"", directed by Martin Campbell. He played the role of Latif Yahia, a Iraqi spy who becomes the personal driver for Uday Hussein. The film received mixed reviews, but Skarsgård's performance was praised for its intensity and emotional depth.

Skarsgård's next major role was in the television series ""Homeland"", where he played the character of Alex Bov, a CIA analyst who becomes embroiled in a dangerous conspiracy. The show was a critical and commercial success, and Skarsgård's performance was commended for its nuance and complexity.

In 2016, Skarsgård gained widespread recognition for his portrayal of the character of Pennywise the Clown in the film adaptation of Stephen King's ""It"". The film was a massive box office success and received critical acclaim for its direction, writing, and acting. Skarsgård's performance was praised for its creepiness and unsettling presence, and he received a Saturn Award for Best Actor for his work.

Since then, Skarsgård has continued to work in film and television, including roles in the films ""Alita: Battle Angel"" and ""Mary Shelley's Frankenstein"", as well as the television series ""Crisis"". He is also set to appear in the upcoming film ""The Night Circus"", based on the novel by Erin Morgenstern.

Despite his success, Skarsgård remains hum"
4,Q208667,Stellan Skarsgård," Stellan Skarsgård is a Swedish actor, born on August 27, 1943, in Stockholm, Sweden. He began his acting career in the late 1960s and has since appeared in over 100 films and television shows.

Skarsgård's early roles were in Swedish films such as ""The Girl with the Dragon Tattoo"" and ""The Girl Who Played with Fire."" He gained international recognition for his role as the villainous Viktor in the 2008 film ""The Dark Knight."" He has also appeared in films such as ""Pirates of the Caribbean: Dead Man's Chest,"" ""Mamma Mia!,"" and ""The Avengers.""

In addition to his work in film and television, Skarsgård has also worked in theater. He has received several awards for his acting, including a Golden Globe nomination for Best Supporting Actor for his role in the film ""Breaking News.""

Skarsgård has been married three times and has five children. He is known for his deep, resonant voice and his versatile acting abilities, which have allowed him to play a wide range of roles throughout his career. Despite his success, Skarsgård has remained humble and dedicated to his craft, continuing to push himself as an actor and bring life to the characters he plays."
5,Q231237,Karen Gillan," Karen Gillan is a Scottish actress and director, best known for her roles in the Marvel Cinematic Universe as Nebula in the Guardians of the Galaxy films and as the Doctor's companion in the television series Doctor Who.

Gillan was born on November 28, 1970, in Inverness, Scotland. She grew up in a family of actors, and she began acting at a young age. She attended the Royal Scottish Academy of Music and Drama, where she trained as an actress.

After graduating, Gillan began her career in theater, appearing in productions such as ""The House at Pooh Corner"" and ""The Canterbury Tales."" She also appeared in television shows such as ""Doctor Who"" and ""Torchwood.""

In 2014, Gillan made her debut as Nebula in the Marvel film ""Guardians of the Galaxy."" She reprised her role in the sequel, ""Guardians of the Galaxy Vol. 2,"" and will also appear in the upcoming ""Avengers: Endgame.""

In addition to her work in the Marvel Cinematic Universe, Gillan has also directed several episodes of ""Doctor Who,"" and has directed and starred in the independent film ""The Big Bad.""

Outside of her acting and directing work, Gillan is known for her sense of humor and her love of video games. She is also a vocal advocate for mental health awareness and has spoken publicly about her own struggles with anxiety and depression."
6,Q184572,Martin Sheen," Martin Sheen is an accomplished American actor, born on August 3, 1940, in Dayton, Ohio. He began his acting career in the late 1950s and early 1960s, appearing in various television shows and films. Some of his early roles include parts in ""The O.C. Cowboys,"" ""The Incident,"" and ""The Subject Was Roses.""

Sheen's breakout role came in the form of Captain ""Kit"" Swan in the popular television series ""The West Point Story,"" which aired from 1956 to 1958. This role brought him widespread recognition and led to more prominent film and television appearances throughout the 1960s and 1970s.

In 1967, Sheen made his Broadway debut in the play ""The Subject Was Roses,"" which earned him critical acclaim and a Tony Award nomination for Best Actor in a Play. He continued to work in theater, film, and television throughout his career, taking on a variety of roles that showcased his range as an actor.

Sheen's filmography includes notable performances in ""Apocalypse Now,"" ""The Departed,"" ""Spotlight,"" and ""The Amazing Spider-Man."" He has also directed and produced several films and television shows, including the acclaimed documentary series ""The 100 Years of History of the World.""

In addition to his work in the entertainment industry, Sheen has been an advocate for various social and political causes throughout his life. He has been involved with organizations such as the Peace Corps and has been a vocal supporter of Democratic politicians and causes.

Throughout his career, Martin Sheen has earned critical acclaim and widespread recognition for his acting talents and dedication to social and political causes. He continues to be an influential figure in the entertainment industry and beyond."
7,Q201279,Woody Harrelson," Woody Harrelson is an American actor, director, and activist. He was born on November 16, 1961, in Midland, Texas. Harrelson grew up in a family of actors, and he made his film debut in 1985's ""The Cover-Up."" He gained critical acclaim for his performance in the 1991 film ""White Men Can't Jump,"" and has since appeared in a wide range of films, including ""Natural Born Killers,"" ""Austin Powers,"" ""The Messenger,"" and ""Zombieland.""

In addition to his work in film, Harrelson has also been active in television. He has had leading roles in the series ""Cheers,"" ""Frasier,"" and ""True Detective,"" for which he won a Golden Globe Award. He has also directed several episodes of ""Cheers"" and ""Frasier.""

Harrelson is also known for his activism and political involvement. He has been involved in various social and environmental causes, and has spoken out against the war on terror and the influence of corporate money in politics. In 2016, he endorsed Democratic presidential candidate Bernie Sanders.

Outside of his career, Harrelson is known for his laid-back and easygoing personality. He has been married three times and has three children. He is also an avid outdoorsman and enjoys playing the harmonica and guitar."
8,Q39444,Ronaldinho," Ronaldinho, born as Ronaldinho Gaucho on November 21, 1980, in Três Camações, Brazil, is a retired professional footballer who played as an attacking midfielder, forward, and even as a winger. He is widely regarded as one of the greatest players of all time and is known for his incredible skills, dribbling ability, and creative playmaking.

Ronaldinho started his career with Gremio, where he quickly established himself as one of the most promising young players in Brazil. In 2001, he moved to Paris Saint-Germain, where he became a key player in the team's success, winning multiple titles including the Ligue 1 championship and the Coupe de France.

In 2004, Ronaldinho signed for Barcelona, where he enjoyed his most successful period in his career. He helped the team win two La Liga championships, three Copas del Rey, and the UEFA Champions League in 2006. His outstanding performances, including a hat-trick in the final against Arsenal, earned him the FIFA World Player of the Year award in 2005.

Throughout his career, Ronaldinho played for several other clubs including AC Milan, Flamengo, and Atletico Mineiro. He also had a brief stint with Queretaro in Mexico. He retired from professional football in 2021, but remains an influential figure in the world of football.

Off the field, Ronaldinho is known for his charitable work and philanthropic efforts. He has established several foundations to help underprivileged children and communities in Brazil. He is also a talented singer and has released several albums of his own music.

Overall, Ronaldinho is widely regarded as one of the greatest football players of all time, with a career marked by his incredible skills, creative playmaking, and selfless teamwork. His impact on the game of football is still being felt today, and his legacy as a player and a person continues to inspire others."
9,Q212545,Natasha Richardson," Natasha Richardson was a British-American actress known for her versatile acting skills and striking beauty. She was born on November 11, 1965, in London, England, to a family of actors. Her father, Sir Christopher Foster, was a renowned stage director, and her mother, Vanessa Redgrave, was also an accomplished actress.

Richardson began her acting career at a young age, making her stage debut in a production of ""The Herbal Bed"" at the Royal Court Theatre in 1985. She went on to make her film debut in 1987's ""The Fan,"" and quickly became a sought-after actress for her ability to play a wide range of roles.

Throughout her career, Richardson starred in numerous films, including ""Patriot Games,"" ""The Parent Trap,"" ""Nell,"" ""The Tailor of Panama,"" and ""The White Countess."" She also appeared in several television productions, such as ""The Singing Detective"" and ""The Assets.""

In addition to her acting work, Richardson was also known for her work as a director and producer. She made her directorial debut with the 2001 film ""The Moth,"" and went on to produce the 2005 film ""The White Countess.""

Richardson was married to Liam Neeson from 1994 to 2001, and the couple had two sons together. Tragically, Richardson passed away on March 18, 2009, after suffering a severe head injury during a skiing accident in Quebec, Canada. She was 45 years old at the time of her death.

Despite her short career, Richardson left a lasting impact on the film and television industry, and her work continues to be celebrated and remembered by fans and critics alike."
