,s_uri,subject,generation
0,Q464712,Golshifteh Farahani," Golshifteh Farahani is an Iranian actress and singer who was born on March 11, 1978, in Tehran, Iran. She began her career in the entertainment industry at a young age, and made her film debut in the Iranian film ""The Child"" in 1996.

Farahani quickly became a household name in Iran, starring in numerous films and television shows throughout the 1990s and 2000s. She gained international recognition for her role in the 2007 film ""About Elly,"" directed by Asghar Farhadi. Her performance in the film was praised by critics, and she received several awards for her work.

In addition to her work in film and television, Farahani is also a talented singer. She has released several albums, and has performed at numerous concerts and events both in Iran and abroad.

Farahani has used her platform to speak out against social and political injustices in Iran, and has been an advocate for women's rights and freedom of expression. Despite facing criticism and opposition from some quarters, she continues to be a prominent figure in the Iranian entertainment industry, and a beloved figure to her fans around the world."
1,Q298818,George Kennedy," George Kennedy was an American actor, known for his roles in films and television. He was born on February 11, 1921, in New York City, to a vaudeville performer father and a mother who was a concert pianist. Kennedy's parents divorced when he was young, and he was raised by his mother and stepfather.

Kennedy began his career in show business as a singer and dancer, performing in nightclubs and on Broadway. He made his film debut in 1951 in ""The Halls of Home,"" but it wasn't until several years later that he became a regular presence in Hollywood films.

Throughout the 1960s and 1970s, Kennedy appeared in a wide range of films, often playing tough guys and villains. He was particularly known for his roles in the ""Airport"" series of films, in which he played the character of Joe Patroni, the grizzled old-timer who keeps the planes running smoothly. He also appeared in several Elvis Presley films, as well as in ""The Nutcracker Suite"" and ""The Dirty Dozen.""

In addition to his film work, Kennedy also appeared in numerous television shows, including ""Bonanza,"" ""Gunsmoke,"" and ""The Twilight Zone."" He also had a recurring role on the sitcom ""The Odd Couple.""

Kennedy was married four times and had three children. He died on January 28, 2001, at the age of 80. Despite his tough guy image on screen, Kennedy was known for being a kind and generous person, and he was loved by his colleagues and friends in the entertainment industry."
2,Q166871,Kemba Walker," Kemba Walker is an American professional basketball player who was born on June 8, 1999, in Chicago, Illinois. He began playing basketball at a young age and quickly developed a passion for the sport. Walker attended Thornton Township High School in Harvey, Illinois, where he honed his skills and became a standout player.

After high school, Walker attended the University of Michigan, where he continued to excel on the basketball court. He was named the Big Ten Freshman of the Year in 2017 and was a key member of the Wolverines' team that reached the NCAA Tournament that same year.

After four years at Michigan, Walker decided to pursue a professional career and was selected by the Dallas Mavericks in the first round of the 2019 NBA Draft. He played for the Mavericks for two seasons before being traded to the Denver Nuggets in 2021.

Throughout his career, Walker has shown himself to be a versatile and skilled player, capable of scoring, rebounding, and distributing the ball. He has also been a vocal leader on the court, using his experience and knowledge of the game to guide his teammates.

Off the court, Walker is known for his kind and humble demeanor. He has been actively involved in the community, volunteering his time and resources to help those in need. Walker is also an avid golfer and enjoys spending time with his family and friends when he is not on the court.

Despite his young age, Walker has already established himself as one of the top players in the NBA. He continues to work hard and strive for excellence, both on and off the court."
3,Q560286,Mark Gatiss," Mark Gatiss is a British actor, comedian, and writer best known for his work on the television show ""The League of Gentlemen."" Born on July 15, 1966, in Leeds, England, Gatiss developed an early interest in acting and comedy, and he began performing in local theater productions as a child.

After leaving school, Gatiss attended the University of Cambridge, where he studied English literature. While at Cambridge, he became involved in the university's theater society and began writing and performing in his own comedy sketches.

After graduating from Cambridge, Gatiss began working as a writer and performer in the comedy world. He co-founded the comedy group ""The League of Gentlemen"" with fellow comedians Reece Shearsmith and Steve Pemberton. The group's dark and surreal comedy sketches quickly gained a devoted following, and the group's work has been praised for its originality and wit.

In addition to his work with ""The League of Gentlemen,"" Gatiss has also acted in a number of films and television shows, including ""Dr. Who"" and ""Sherlock."" He has also written for the stage and has been involved in the development of several television and film projects.

Despite his success, Gatiss remains humble and dedicated to his craft. He continues to write and perform, and his work is highly regarded by fans and critics alike."
4,Q510034,Sanjay Gupta," Sanjay Gupta is a renowned neurosurgeon and medical correspondent for CNN. He was born on January 27, 1969, in Mumbai, India, and grew up in an environment that encouraged academic excellence. His father was a professor of neurosurgery, and his mother was a professor of English literature.

Gupta attended the University of Michigan in Ann Arbor, where he earned his undergraduate degree in biomedical engineering. He then went on to attend the University of Chicago Pritzker School of Medicine, where he earned his medical degree. After completing his medical training, Gupta undertook a residency in neurosurgery at the Barrow Neurological Institute in Phoenix, Arizona.

During his residency, Gupta became interested in the intersection of medicine and technology. He saw how advances in technology were changing the field of neurosurgery and wanted to be at the forefront of these developments. After completing his residency, Gupta went on to complete a fellowship in stereotactic and functional neurosurgery at the University of California, Los Angeles (UCLA).

In 2001, Gupta joined the faculty at Emory University School of Medicine in Atlanta, Georgia, where he established the department of neurosurgery. In addition to his clinical practice, Gupta became increasingly interested in the role of media in shaping public perception of science and medicine. He began writing and speaking about these issues, and in 2009, he joined CNN as a medical correspondent.

As a medical correspondent, Gupta has reported on a wide range of topics, from the latest advances in medical research to the impact of the COVID-19 pandemic on healthcare systems around the world. He has also been an advocate for increased diversity and representation in the fields of science and medicine.

In addition to his work at CNN, Gupta is also the chief medical correspondent for SiriusXM radio and the host of the podcast ""Chasing Life with Dr. Sanjay Gupta."" He has also authored several books, including ""Cheating Death: Dr. Sanjay Gupta's Fight for a World with More Time.""

Despite his many accomplishments"
5,Q465130,Wynonna Judd," Wynonna Judd, born on August 21, 1964, in Ashland, Kentucky, is an American singer and songwriter. She is the eldest daughter of country music legend Naomi Judd and was raised in a family of musicians. Wynonna began her career in the music industry at the age of 14, when she and her sister formed the duo ""The Judds."" The Judds released several successful albums, including ""Love Can Build a Bridge,"" ""Gypsy Woman,"" and ""Why Not Me,"" before disbanding in 1991.

After the breakup of The Judds, Wynonna pursued a solo career, releasing her debut album, ""Wynonna,"" in 1992. The album was a critical and commercial success, featuring hits like ""I Love My Baby,"" ""Tell Me Why,"" and ""No One Else on My Mind."" Over the years, Wynonna has released numerous successful albums, including ""Too Much, Too Little, Too Late,"" ""Wynonna and the Big Noise,"" and ""Wynonna: One of the Good Ones.""

Throughout her career, Wynonna has been known for her powerful vocals and emotional songwriting. She has been awarded numerous accolades, including five Grammy Awards, and has sold over 30 million records worldwide. In addition to her music career, Wynonna has also been open about her struggles with drug addiction and has become an advocate for mental health awareness.

Wynonna has also been involved in various philanthropic efforts, including the Judd Family Foundation, which supports causes related to children, families, and the arts. She continues to be a beloved figure in the music industry and remains an influential artist and advocate for mental health awareness."
6,Q350424,Alessandro Nivola," Alessandro Nivola is an Italian-American actor, born on August 28, 1973, in New York City. He began his acting career at a young age, making his film debut in 1993 in ""The House of the Spirits"" alongside Meryl Streep and Glenn Close. He went on to appear in a number of high-profile films throughout the 1990s, including ""JFK,"" ""The Juror,"" and ""The Thin Red Line.""

In the early 2000s, Nivola began to focus more on television work, appearing in shows like ""The Sopranos,"" ""CSI: Miami,"" and ""Law & Order: Special Victims Unit."" He also had a recurring role on the hit show ""Gossip Girl"" as the love interest of the main character, Blair Waldorf.

Throughout his career, Nivola has demonstrated a versatile acting range, playing a wide variety of roles, from leading men to supporting characters. He has also worked on the stage, appearing in productions of ""The Seagull,"" ""The Pillowman,"" and ""The Winter's Tale.""

In addition to his acting work, Nivola is also a director and producer. He has directed several episodes of television shows, including ""Gossip Girl"" and ""The Sopranos."" He has also produced the film ""The Wackness,"" which he also starred in.

Outside of his career, Nivola is known for his private life. He has been married to actress Emily Mortimer since 2011 and the couple has two children together."
7,Q242523,Kelly Lynch," Kelly Lynch is a highly accomplished and respected professional in the field of [Industry Name]. With over [Number] years of experience, she has made significant contributions to the industry and has been recognized for her expertise and dedication.

Born and raised in [Birthplace], Kelly developed an early interest in [Industry Name] and pursued her passion throughout her education and career. She attended [University Name] where she earned a degree in [Degree Name] and went on to work for several prominent companies in the industry.

Throughout her career, Kelly has held various positions of increasing responsibility, including [Position 1], [Position 2], and [Position 3]. She has also worked as a consultant for various clients, including [Client 1], [Client 2], and [Client 3].

Kelly is known for her exceptional [Skill 1], [Skill 2], and [Skill 3], which have earned her recognition and accolades from her peers and industry leaders. She has also been involved in several notable projects, including [Project 1], [Project 2], and [Project 3].

In addition to her professional accomplishments, Kelly is also actively involved in several philanthropic organizations, including [Organization 1], [Organization 2], and [Organization 3]. She is dedicated to giving back to her community and making a positive impact on the world.

Overall, Kelly Lynch is a highly respected and accomplished professional in the field of [Industry Name]. Her expertise, dedication, and philanthropic efforts have made her a role model for others in the industry."
8,Q433692,Nicole Ari Parker," Nicole Ari Parker is an accomplished actress, known for her roles in both television and film. She was born on August 18, 1978, in the United States. Parker began her acting career in the early 2000s, making her television debut in 2003 on the show ""Boomtown."" She went on to appear in several other television shows, including ""CSI: Miami,"" ""Grey's Anatomy,"" and ""The Game.""

In addition to her work on television, Parker has also appeared in several films, including ""The Sisterhood of the Traveling Pants"" and ""The Secret Life of Bees."" She has also lent her voice to several animated films and television shows, including ""The Simpsons"" and ""Family Guy.""

Throughout her career, Parker has been praised for her versatile acting skills and ability to bring depth and complexity to her characters. She has been nominated for several awards for her work, including an NAACP Image Award for Outstanding Actress in a Drama Series for her role on ""South Beach.""

Outside of her acting career, Parker is also known for her work as a director and producer. In 2015, she directed an episode of the television show ""Revolution,"" and in 2016, she produced the short film ""Dear Eleanor.""

Overall, Nicole Ari Parker is a talented actress and filmmaker who has made a significant impact on the entertainment industry."
9,Q234891,Yo-Yo Ma," Yo-Yo Ma is a renowned cellist and one of the most celebrated musicians of our time. He was born on October 7, 1975, in Paris, France, to Chinese parents who were both musicians. From a young age, Ma showed a deep passion for music and began playing the cello at the age of four. He quickly became a prodigy, making his debut with the Boston Symphony Orchestra at the age of 14.

Ma attended the Juilliard School in New York City, where he honed his skills and gained international recognition. He has since performed with many of the world's leading orchestras, including the Berlin Philharmonic, the London Symphony Orchestra, and the Chicago Symphony Orchestra. He has also collaborated with a wide range of artists, from pianists to conductors, and has recorded numerous albums, both as a soloist and with various ensembles.

Ma is not only a skilled musician but also a dedicated educator and advocate for music education. He has established numerous programs to promote music education, particularly for underprivileged children. He has also been involved in various humanitarian efforts, including those related to poverty, hunger, and environmental issues.

Throughout his career, Ma has received numerous awards and honors, including the National Medal of Arts, the TIME Magazine's 100 Most Influential People in the World, and the Praemium Imperiale. He continues to inspire and captivate audiences around the world with his talent, passion, and dedication to music."
