,s_uri,subject,generation
0,Q20031362,Devin Booker," Devin Booker is an American professional basketball player who was born on October 30, 1990, in Grand Rapids, Michigan. He grew up in a family of athletes, with his father playing football at the University of Michigan and his mother playing basketball at the University of Notre Dame.

Booker attended the University of Kentucky, where he played for the Wildcats from 2010 to 2014. During his time at Kentucky, he was named a consensus All-American and won multiple awards, including the SEC Player of the Year award. He was also selected as the first overall pick in the 2015 NBA Draft by the Phoenix Suns.

Booker made his NBA debut in the 2015-2016 season and quickly established himself as a star player. He has since played for the Suns and the Dallas Mavericks, and has been named an All-Star twice. He is known for his scoring ability and his ability to shoot from anywhere on the court.

Off the court, Booker is an active member of his community and is involved in various charitable organizations. He has also been open about his struggles with anxiety and depression, and has used his platform to raise awareness about mental health issues.

Despite his success, Booker remains humble and dedicated to improving his game and giving back to his community. He is widely respected by his peers and admired by fans for his talent, work ethic, and positive attitude."
1,Q232052,Asia Argento," Asia Argento is an Italian actress, director, and singer. She was born on September 20, 1975, in Naples, Italy. At the age of 14, she made her acting debut in the film ""Train Station"" directed by her father, Dario Argento.

Argento has appeared in numerous films and television shows, both in Italy and abroad. She has worked with renowned directors such as Martin Scorsese, Dario Argento, and Abel Ferrara. Some of her notable film credits include ""The Stendhal Syndrome"", ""Sleepless Night"", and ""The Skin I Live In"".

In addition to her acting career, Argento is also a singer and a director. She has released two albums, ""Manta, Manta"" and ""Sciogliendo le nubi"", and directed several short films and music videos.

Argento has been involved in several controversies throughout her career, including allegations of sexual misconduct. However, she has always denied these claims and has maintained her innocence.

Despite the controversies, Argento continues to be a prominent figure in the Italian film and music industry. She remains an influential artist and a role model for many aspiring actors, singers, and directors."
2,Q1853959,Kyle Richards," Kyle Richards is an American actress, director, and producer, best known for her roles in the Halloween film franchise and The Real Housewives of Beverly Hills. She was born on January 18, 1968, in Los Angeles, California, and began her acting career at a young age.

Richards made her film debut in 1978's ""Halloween,"" playing the role of Lindsey Walsh, the sister of the main character, Laurie Strode. She reprised her role in the sequels ""Halloween II"" (2001) and ""Halloween III: Season of the Witch"" (1982). In addition to her work in the Halloween franchise, Richards has appeared in a number of other films and television shows, including ""ER,"" ""Beverly Hills, 90210,"" and ""Charlie's Angels.""

In 2010, Richards joined the cast of ""The Real Housewives of Beverly Hills,"" a reality television show that follows the lives of wealthy and influential women in Beverly Hills. She remained a member of the cast for four seasons before leaving in 2014.

Aside from her acting and reality television career, Richards is also a director and producer. She has directed several episodes of ""The Real Housewives of Beverly Hills"" and has produced various television shows and films.

Richards has been married twice and has two children. She is a lifelong animal lover and is actively involved in various animal welfare organizations."
3,Q440932,Sage Stallone," Sage Stallone was born on November 26, 1975, in Los Angeles, California. He was the eldest son of legendary filmmaker, Sylvester Stallone, and his first wife, Sasha Czacka. Sage had two younger siblings, Sistine and Sophia.

Growing up, Sage was close to his father and often accompanied him to sets and movie premieres. He was also interested in the film industry and expressed a desire to follow in his father's footsteps. However, Sage pursued a different career path and decided to focus on music.

Sage was a talented musician and played several instruments, including the guitar and the drums. He was also a singer and songwriter, and he wrote and produced his own music. In 2006, he released his debut album, ""Sage,"" which received positive reviews from critics.

Sage was known for his humility and down-to-earth personality. He kept a low profile and avoided the spotlight, preferring to let his music speak for itself. Despite his success, Sage remained grounded and never let fame go to his head.

Sadly, Sage's life was cut short when he passed away on July 13, 2012, at the age of 36. The cause of death was not publicly disclosed, but it was reported that he had been battling health issues for some time. His passing was a shock to his family, friends, and fans, who mourned the loss of a talented musician and a kind-hearted person. Sage's music continues to be celebrated and remembered by those who knew and loved him."
4,Q233510,Alex Morgan," Alex Morgan is an American soccer player who was born on July 2, 1974, in San Diego, California. She began playing soccer at a young age and quickly developed a passion for the sport. Morgan attended the University of California, Berkeley, where she continued to play soccer and earned a degree in political science.

After college, Morgan played for several women's soccer teams, including the San Diego Power and the Washington Freedom. In 2010, she joined the Seattle Sounders Women and helped lead the team to the National Women's Soccer League championship.

Morgan made her debut with the United States women's national soccer team in 2000 and went on to become one of the team's most influential players. She was a key member of the team that won the 2015 FIFA World Cup and the 2016 Summer Olympics. Morgan retired from professional soccer in 2018, but continues to be involved in the sport as a commentator and analyst.

In addition to her success on the soccer field, Morgan is also an advocate for women's rights and gender equality. She has been recognized for her contributions to the sport and her commitment to social justice."
5,Q190519,Felicity Huffman," Felicity Huffman is an American actress, born on December 14, 1985, in Los Angeles, California. She is the daughter of actor William Huffman and actress Tamra Davis. Felicity made her acting debut in the film ""The Lost World: Jurassic Park"" at the age of 10, and went on to star in several other films and television shows throughout her childhood and adolescence.

In 2003, Felicity attended her first year of college at New York University's Tisch School of the Arts, where she studied theater. However, she decided to take a break from her studies to pursue her acting career full-time.

Felicity's breakout role came in 2005 when she was cast as the lead in the television series ""Desperate Housewives."" The show was a massive success, and Felicity's portrayal of the character of Lynette Scavo earned her critical acclaim and a Golden Globe Award for Best Actress in a Television Series - Drama.

In addition to her work on ""Desperate Housewives,"" Felicity has also appeared in films such as ""Transamerica,"" ""The Love Wizard,"" and ""The Perks of Being a Wallflower."" She has also lent her voice to the animated film ""Frozen.""

Felicity has been open about her struggles with mental health and has used her platform to raise awareness about the importance of mental wellness. In 2019, she released her first book, ""Out of the Blue,"" which chronicles her experiences with anxiety and depression.

Despite the challenges she has faced, Felicity remains a talented and accomplished actress, with a bright future ahead of her."
6,Q234137,Megan Mullally," Megan Mullally is an American actress, singer, and songwriter. She was born on November 12, 1958, in Chicago, Illinois. Mullally began her career in the entertainment industry as a member of the improvisational comedy troupe The Second City. She later joined the cast of the popular television show ""Will & Grace"" as the character Karen Walker, which earned her critical acclaim and a Golden Globe Award for Best Actress in a Supporting Role.

In addition to her work on ""Will & Grace,"" Mullally has appeared in numerous films and television shows, including ""The Lake House,"" ""The Devil Wears Prada,"" and ""Parks and Recreation."" She has also released two albums of original songs, ""Christmas in Love"" and ""The Ides of March.""

Mullally is known for her quick wit and comedic timing, which have earned her a loyal fan base and critical praise. She has been recognized for her contributions to the entertainment industry, including being inducted into the Television Hall of Fame and receiving a star on the Hollywood Walk of Fame.

Outside of her career, Mullally is an advocate for LGBTQ+ rights and has been openly gay throughout her career. She has been married to actress and director Nick Offerman since 2008 and the couple resides in Los Angeles, California."
7,Q313451,Evander Holyfield," Evander Holyfield is a former professional boxer who was born on August 19, 1960, in Atlanta, Georgia. He rose to fame in the 1980s and 1990s, becoming one of the most successful boxers of his time.

Holyfield began his boxing career in the late 1980s, and quickly made a name for himself with his powerful punches and aggressive fighting style. He won his first 11 fights, including a victory over former champion Dwight Braxton in 1988.

In 1990, Holyfield faced off against Mike Tyson in one of the most highly anticipated fights of all time. Despite being knocked down in the third round, Holyfield managed to come back and win the fight in the 11th round, earning him the title of World Heavyweight Champion.

Over the next few years, Holyfield successfully defended his title against a number of top contenders, including James ""Buster"" Douglas and Riddick Bowe. He also faced off against Tyson in a highly publicized rematch, which ended in a controversial decision.

Holyfield's career was not without its controversies, however. He was disqualified from a fight with Lennox Lewis in 1992 for hitting Lewis with a punch after the bell had rung. He also faced criticism for his role in the 1997 death of a man during a fight, which led to a manslaughter charge.

Despite these setbacks, Holyfield continued to fight and remained a popular figure in the boxing world. He retired from the sport in 2010, with a record of 44 wins, 2 losses, and 1 draw. Today, he is widely regarded as one of the greatest heavyweights of all time."
8,Q381178,Bob Barker," Robert ""Bob"" Barker was born on December 25, 1923, in Darrington, Missouri. He grew up in a small town and developed an early interest in music and entertainment. After serving in the United States Navy during World War II, Barker began his career in show business as a drummer and bandleader.

In the 1950s, Barker moved to California and began hosting a variety of television shows, including ""Truth or Consequences"" and ""The Price Is Right."" He quickly became known for his energetic and humorous hosting style, and the show became one of the most popular programs on television.

Throughout the years, Barker has remained a beloved figure in American pop culture. He has hosted ""The Price Is Right"" for over 30 years and has won numerous awards for his contributions to television and entertainment. In addition to his work in television, Barker has also been involved in various philanthropic efforts, including supporting animal welfare organizations and providing scholarships to students.

Despite his success and enduring popularity, Barker has remained humble and down-to-earth, and he continues to be a beloved figure in American culture. He remains active in his career and continues to entertain audiences with his unique and lively hosting style."
9,Q359488,Michael Peña," Michael Peña is an American actor, best known for his roles in films such as ""Training Day,"" ""Crash,"" and ""End of Watch."" He was born on January 13, 1976, in Chicago, Illinois, to a Mexican-American family. Peña grew up in a low-income neighborhood and struggled with poverty and crime during his youth. However, he found solace in acting and began performing in community theater productions.

Peña's talent was recognized by a talent agent who saw him perform in a community theater production. This led to him landing small roles in films and television shows. His breakthrough role came in 2001 when he starred in the film ""Training Day"" as a young cop who goes rogue. His performance was critically acclaimed and earned him an Academy Award nomination for Best Supporting Actor.

Since then, Peña has gone on to star in a number of successful films, including ""Crash,"" ""End of Watch,"" and ""The Martian."" He has also appeared in television shows such as ""Showside"" and ""The Oval."" In addition to his acting career, Peña is also a director and producer, having directed the film ""Chuck"" and produced the film ""The Oath.""

Peña is known for his versatile acting skills and his ability to play a wide range of roles. He has been praised for his ability to bring depth and nuance to his characters, and has been hailed as one of the most talented young actors in Hollywood. Despite his success, Peña remains humble and dedicated to his craft, and continues to push himself as an actor and artist."
10,Q212790,David Thewlis," David Thewlis is a British actor, known for his versatile and critically acclaimed performances in a wide range of films and television shows.

Born on March 6, 1966, in Blackpool, Lancashire, England, Thewlis began his acting career in the early 1990s. He made his film debut in 1991 in ""A Killing on the Train,"" and went on to appear in films such as ""Naked,"" ""The English Patient,"" ""Warriors,"" and ""B. Monk,"" among others.

In addition to his film work, Thewlis has also had a successful career in television. He has appeared in numerous TV shows, including ""Doctor Who,"" ""The Theory of Everything,"" ""Fargo,"" and ""True Detective,"" among others.

Throughout his career, Thewlis has received critical acclaim for his performances, and has been nominated for several awards, including an Academy Award for his work in ""The Theory of Everything."" He has also won several awards, including a BAFTA TV Award and a Golden Globe Award.

In addition to his work as an actor, Thewlis is also known for his work as a director and producer. He has directed several short films and has produced several films and television shows.

Outside of his work in the entertainment industry, Thewlis is known for his advocacy for animal rights and environmental issues. He is a vocal supporter of PETA and has been involved in several campaigns to raise awareness about animal welfare and conservation.

Overall, David Thewlis is a talented and versatile actor who has made a significant impact on the film and television industries. With his impressive range of performances and his dedication to important social and environmental causes, he continues to be a respected and influential figure in the world of entertainment."
11,Q1192750,Sonam Kapoor," Sonam Kapoor is an Indian actress who was born on June 3, 1978 in Mumbai, Maharashtra, India. She is the daughter of actor Anil Kapoor and actress Sridevi. Sonam made her acting debut in the 2008 film ""Saawariya"" and has since appeared in numerous films, including ""Bhopal: A Prayer for Rain,"" ""Mausam,"" ""Rakta Charitra,"" ""Bloody Ivan,"" and ""Khubi.""

Sonam has received critical acclaim for her performances in several films, including ""Bhopal: A Prayer for Rain,"" ""Mausam,"" and ""Rakta Charitra."" She has also won several awards for her acting, including the Filmfare Award for Best Actress for her performance in ""Bhopal: A Prayer for Rain.""

In addition to her work in films, Sonam has also been involved in various social and charitable causes. She has been a vocal advocate for women's rights and has worked with several organizations to promote gender equality. She has also been involved in campaigns to raise awareness about environmental issues and has used her platform to promote sustainable living.

Outside of her work in the film industry and her involvement in social and charitable causes, Sonam is also known for her fashion sense and has been featured in several fashion publications for her unique and stylish looks. She has also launched her own clothing line, which has been well-received by both consumers and critics.

Overall, Sonam Kapoor is a talented actress and a dedicated social and charitable advocate who has made a significant impact in both the film industry and the wider world."
12,Q271471,Verne Troyer," Verne Troyer was an American actor, comedian, and film producer. He was born on January 18, 1969, in Sturgis, Michigan. Troyer was well-known for his small stature, which was a result of achondroplasia, a form of dwarfism. Despite his physical challenges, Troyer pursued a successful career in the entertainment industry.

Troyer began his career in the early 1990s, making appearances in various television shows and films. He gained widespread recognition for his portrayal of Mini-Me in the ""Austin Powers"" film series. His distinctive appearance and comedic talent made him a popular choice for roles that required a humorous and quirky presence.

In addition to his work in film and television, Troyer was also a film producer and director. He produced and directed the film ""Not Fade Away,"" which was released in 2012. Troyer was also a talented artist and musician, and he often used his talents to support various charitable causes.

Tragically, Troyer passed away on April 21, 2015, at the age of 49. He left behind a legacy of entertaining and inspiring people around the world with his unique talents and positive attitude."
